dataset,taxon_1,taxon_2,interaction_label,tested_status,effect_sign,n_evidence,min_adjusted_p,max_abs_log2_fold_change,truth_type,experimental_setting,label_rule,mixed_evidence
carlstrom_phyllosphere_2019,Leaf182,Leaf33,0,neutral,neutral,1,0.990244765640278,0.161599864558341,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf182,Leaf334,0,neutral,neutral,1,0.952867896415077,0.442144350861685,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf182,Leaf344,0,neutral,neutral,1,0.909255455030381,0.458477960957884,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf182,Leaf359,0,neutral,neutral,1,0.932556018234927,0.783462443623652,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf182,Leaf371,0,neutral,neutral,1,0.955526021571373,0.226239953748163,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf182,Leaf391,0,neutral,neutral,1,0.927110187653679,0.491194556948751,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf182,Leaf405,0,neutral,neutral,1,0.900344031060163,0.762257515167571,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf182,Leaf416,0,neutral,neutral,1,0.983817785482417,0.751839001201247,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf182,Leaf420,0,neutral,neutral,1,0.893269751041826,0.649785446405331,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf182,Leaf61,0,neutral,neutral,1,0.988342144289388,0.175532911980784,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf182,Leaf68,0,neutral,neutral,1,1,1.31953921579409,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf182,Leaf83,0,neutral,neutral,1,0.991404334743912,0.033145112292226,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf182,Leaf88,0,neutral,neutral,1,0.980397520134071,0.376176290729136,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf182,Leaf90,0,neutral,neutral,1,0.989785301543478,0.101811006028001,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf183,Leaf203,0,neutral,neutral,1,0.0555708336842698,1.29603541515003,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf183,Leaf231,0,neutral,neutral,1,0.616682330594027,0.447019589969113,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf183,Leaf233,0,neutral,neutral,1,0.791280063829055,0.3034263730325,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf183,Leaf262,0,neutral,neutral,1,0.855641084258497,0.334093504153568,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf183,Leaf265,0,neutral,neutral,1,0.995014503126401,0.12174997567065,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf183,Leaf285,0,neutral,neutral,1,0.799445606881548,0.564705947599248,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf183,Leaf288,0,neutral,neutral,1,0.591569297394238,1.25475741258242,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf183,Leaf289,0,neutral,neutral,1,0.823671661793686,0.732166432328128,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf183,Leaf33,0,neutral,neutral,1,0.641067855177721,1.23500453062264,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf183,Leaf334,0,neutral,neutral,1,0.952867896415077,0.0966756845440927,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf183,Leaf344,0,neutral,neutral,1,0.973905671687157,0.0269245355735318,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf183,Leaf359,0,neutral,neutral,1,0.932556018234927,0.267031223528544,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf183,Leaf371,0,neutral,neutral,1,0.955526021571373,0.171155363892392,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf183,Leaf391,0,neutral,neutral,1,0.921094954746545,0.37801925144013,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf183,Leaf405,0,neutral,neutral,1,0.232259262085463,1.27623439431356,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf183,Leaf416,0,neutral,neutral,1,0.629912461473681,0.661601443107719,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf183,Leaf420,0,neutral,neutral,1,0.58155385369849,0.595270430862819,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf183,Leaf61,0,neutral,neutral,1,0.988342144289388,0.193635342948224,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf183,Leaf68,0,neutral,neutral,1,0.694693930256147,0.32908539220506,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf183,Leaf83,0,neutral,neutral,1,0.523225680370547,0.780325741015123,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf183,Leaf86,0,neutral,neutral,1,0.877175530294105,0.400447573824136,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf183,Leaf88,0,neutral,neutral,1,0.980397520134071,0.221589266913405,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf183,Leaf90,0,neutral,neutral,1,0.850148178430678,0.479127809025548,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf187,Leaf203,1,positive,positive,1,1.83572286680031e-29,5.8906334768492,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf187,Leaf231,1,positive,positive,1,4.24341632844274e-23,5.07760698336986,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf187,Leaf233,1,positive,positive,1,3.20263657715494e-19,5.27047170606068,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf187,Leaf262,1,positive,positive,1,2.47782311781784e-13,4.53879701628266,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf187,Leaf265,1,positive,positive,1,0.000331715390897753,4.32640306843695,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf187,Leaf285,0,neutral,neutral,1,0.797931503536729,1.5112608906343,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf187,Leaf288,0,neutral,neutral,1,0.988720949486747,0.357602645280055,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf187,Leaf289,0,neutral,neutral,1,0.990701604558867,0.034319582126838,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf187,Leaf33,0,neutral,neutral,1,0.990244765640278,0.0434360682326634,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf187,Leaf334,0,neutral,neutral,1,0.565748260611945,1.39408294359294,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf187,Leaf344,0,neutral,neutral,1,0.877745245819269,0.74750351214266,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf187,Leaf359,0,neutral,neutral,1,0.627343821010197,1.86184841535864,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf187,Leaf371,0,neutral,neutral,1,0.955526021571373,0.424237459228711,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf187,Leaf391,0,neutral,neutral,1,0.732828707075756,1.65904421814107,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf187,Leaf405,0,neutral,neutral,1,0.816056980990926,0.783938132404247,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf187,Leaf416,0,neutral,neutral,1,0.840062577143963,0.799765351037071,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf187,Leaf420,1,positive,positive,1,6.62805587307183e-06,3.04751096704055,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf187,Leaf61,0,neutral,neutral,1,0.988342144289388,0.79994554483805,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf187,Leaf68,0,neutral,neutral,1,0.0983458763150889,2.15210693746774,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
