sample_id,ER,FP,AC,HB,CC,RI,DP,BH,CA,PC,DL,CG,BF,EL,CH,BO,BT,BU,BV,BC,BY,PJ,DF,BL,BP,BA
butyrate_exp8_CG_AC_rep0_0355,0,0,0.451316595223515,0,0.000244947948560931,0.000122473974280465,0,0,0,0.000122473974280465,0,0.547581139007961,0,0.000122473974280465,0,0,0,0,0.000122473974280465,0,0,0,0,0,0.000122473974280465,0.000244947948560931
butyrate_exp8_BF_AC_rep0_0356,0,0.000252461499621308,0.399772784650341,0,0.000126230749810654,0.000126230749810654,0,0,0,0.000126230749810654,0,0.000126230749810654,0.598838677101742,0.000126230749810654,0,0.000126230749810654,0,0,0.000252461499621308,0.000126230749810654,0,0,0,0,0,0
butyrate_exp8_BO_AC_rep0_0357,0,0,0.646819137749737,0,0.000131440588853838,0.000131440588853838,0.000131440588853838,0,0.000262881177707676,0.000131440588853838,0.000131440588853838,0.000131440588853838,0,0,0,0.351209253417455,0.000394321766561514,0,0,0,0,0.000262881177707676,0.000131440588853838,0,0.000131440588853838,0
butyrate_exp8_BT_AC_rep0_0358,0,0.000116144018583043,0.445993031358885,0,0,0,0,0,0,0,0,0,0.000232288037166086,0.000116144018583043,0,0,0.552613240418118,0.000464576074332172,0.000116144018583043,0.000116144018583043,0,0.000116144018583043,0,0.000116144018583043,0,0
butyrate_exp8_BU_AC_rep0_0359,0.000196347928529354,0.000196347928529354,0.645690162968781,0,9.8173964264677e-05,0,0,0,9.8173964264677e-05,0,0,0,9.8173964264677e-05,9.8173964264677e-05,0,0,9.8173964264677e-05,0.353131749460043,9.8173964264677e-05,0,0,0,0,9.8173964264677e-05,0,9.8173964264677e-05
butyrate_exp8_BV_AC_rep0_0360,0.000114863312657937,0,0.750287158281645,0,0.000114863312657937,0,0.000114863312657937,0,0,0,0,0.000114863312657937,0.000114863312657937,0.000459453250631748,0.000114863312657937,0,0.000229726625315874,0.000114863312657937,0.247875028715828,0.000344589937973811,0,0,0,0,0,0
butyrate_exp8_BC_AC_rep0_0361,0,0.000310462589257994,0.655800476042637,0,0.000310462589257994,0.000103487529752665,0,0,0,0,0,0,0,0.000620925178515989,0.000103487529752665,0.00020697505950533,0.000310462589257994,0.000103487529752665,0,0.341715823243299,0,0,0,0,0.000103487529752665,0.000310462589257994
butyrate_exp8_BY_AC_rep0_0362,0,0.000233045910044279,0.720810999766954,0,0,0,0,0,0,0.000116522955022139,0,0.000116522955022139,0.000116522955022139,0.000116522955022139,0.000116522955022139,0,0,0,0.000466091820088558,0,0.277324632952692,0,0.000116522955022139,0.000116522955022139,0.000349568865066418,0
butyrate_exp8_DF_AC_rep0_0363,0.000107863229425089,0.000107863229425089,0.504044871103441,0,0.000107863229425089,0,0,0,0,0,0,0.000647179376550534,0.000107863229425089,0.000323589688275267,0,0.000107863229425089,0,0.000107863229425089,0.000107863229425089,0.000215726458850178,0,0,0.493150684931507,0,0.000647179376550534,0.000215726458850178
butyrate_exp8_BL_AC_rep0_0364,0.000135025654874426,0,0.684985147177964,0,0,0,0,0,0,0,0,0.000135025654874426,0.000135025654874426,0.000405076964623278,0,0.000135025654874426,0,0,0.000135025654874426,0,0,0,0.000270051309748852,0.313394544963543,0.000270051309748852,0
butyrate_exp8_BP_AC_rep0_0365,0.000127258844489692,0.000127258844489692,0.551285314329346,0,0,0.000127258844489692,0.000127258844489692,0,0,0,0,0.000254517688979384,0,0.00063629422244846,0,0,0,0.000127258844489692,0,0.000127258844489692,0,0.000127258844489692,0.000254517688979384,0.000127258844489692,0.44629676762535,0.000254517688979384
butyrate_exp8_BA_AC_rep0_0366,0.000230361667818475,0,0.637641096521539,0,0.000230361667818475,0,0,0,0,0,0,0,0,0.00046072333563695,0.000115180833909237,0,0,0,0.000115180833909237,0,0.000115180833909237,0,0,0.000115180833909237,0.000230361667818475,0.360746371803732
butyrate_exp8_ER_rep1_0367,0.998776342624065,0,0.000271923861318831,0,0.000135961930659415,0,0.000135961930659415,0,0,0,0.000135961930659415,0,0.000135961930659415,0.000135961930659415,0,0,0.000135961930659415,0,0,0.000135961930659415,0,0,0,0,0,0
butyrate_exp8_ER_rep2_0368,0.998180715585203,0,0.000363856882959369,0,0.000363856882959369,0,0.000121285627653123,0,0,0,0,0.000242571255306246,0,0.000121285627653123,0,0.000121285627653123,0,0.000242571255306246,0,0,0,0,0.000242571255306246,0,0,0
butyrate_exp8_AC_rep1_0369,0.000541198755242863,0,0.997429305912596,0,0.000541198755242863,0,0,0,0,0.000135299688810716,0.000541198755242863,0.000135299688810716,0,0.000270599377621431,0,0,0,0,0.000135299688810716,0.000135299688810716,0.000135299688810716,0,0,0,0,0
butyrate_exp8_AC_rep2_0370,0.000490256158842996,0,0.996568206888099,0,0.00147076847652899,0.000245128079421498,0,0,0,0,0.000122564039710749,0.000122564039710749,0.000122564039710749,0.000245128079421498,0.000122564039710749,0,0.000245128079421498,0,0.000122564039710749,0,0,0,0,0,0,0
butyrate_exp8_CC_rep1_0371,0.000116536534203473,0,0.000582682671017364,0,0.998368488521151,0,0,0,0,0,0,0,0,0.000582682671017364,0,0.000116536534203473,0,0,0.000116536534203473,0,0.000116536534203473,0,0,0,0,0
butyrate_exp8_CC_rep2_0372,0.000117150890346767,0,0,0,0.998828491096532,0,0,0.000117150890346767,0,0,0,0,0,0.000234301780693533,0,0,0,0,0,0.000117150890346767,0,0,0,0,0.000585754451733833,0
butyrate_exp8_RI_rep1_0373,0,0,0.0131004366812227,0,0.00436681222707424,0.973799126637555,0,0,0,0,0,0,0.00436681222707424,0,0,0,0,0,0,0,0,0,0,0,0.00436681222707424,0
butyrate_exp8_RI_rep2_0374,0,0,0.00168350168350168,0,0.00168350168350168,0.986531986531986,0,0.00168350168350168,0,0,0,0,0,0.00168350168350168,0.00168350168350168,0.00168350168350168,0,0,0,0,0,0,0.00168350168350168,0,0,0.00168350168350168
butyrate_exp8_CC_ER_rep0_0375,0.385072655217966,0,0.000220167327168648,0,0.614266842800528,0,0,0,0,0,0,0.000110083663584324,0.000110083663584324,0,0,0.000110083663584324,0,0,0,0,0,0,0,0,0.000110083663584324,0
butyrate_exp8_CC_FP_rep0_0376,0,0.00660100586756077,0,0,0.991827326068734,0,0,0.000104777870913663,0,0,0,0,0.000104777870913663,0.000523889354568315,0,0,0,0.000104777870913663,0.000209555741827326,0,0,0.000104777870913663,0,0,0.000209555741827326,0.000104777870913663
butyrate_exp8_AC_CC_rep0_0377,0,0,0.530434782608696,0,0.469135802469136,0,0,0.000107353730542136,0,0,0,0,0.000107353730542136,0,0,0.000107353730542136,0,0,0,0,0,0,0.000107353730542136,0,0,0
butyrate_exp8_CC_rep0_0378,0.000111222333444556,0,0,0,0.998665331998665,0,0,0.000111222333444556,0.000111222333444556,0,0,0,0,0.000111222333444556,0,0.000222444666889111,0,0,0.000111222333444556,0.000111222333444556,0,0,0,0.000111222333444556,0.000111222333444556,0.000222444666889111
butyrate_exp8_CC_RI_rep0_0379,0.000328659070990359,0.000109553023663453,0.000109553023663453,0,0.99715162138475,0.000328659070990359,0.000219106047326906,0.000219106047326906,0.000219106047326906,0,0.000219106047326906,0.000109553023663453,0.000109553023663453,0.000219106047326906,0.000109553023663453,0,0.000109553023663453,0.000109553023663453,0,0,0,0.000109553023663453,0.000109553023663453,0,0.000109553023663453,0
butyrate_exp8_DP_CC_rep0_0380,0.00010752688172043,0.00021505376344086,0.00032258064516129,0,0.916344086021505,0.00021505376344086,0.0810752688172043,0,0,0,0.00021505376344086,0.00010752688172043,0.00010752688172043,0.00021505376344086,0.00010752688172043,0,0.00021505376344086,0.00010752688172043,0,0.00010752688172043,0,0,0,0,0.00032258064516129,0.00021505376344086
butyrate_exp8_BH_CC_rep0_0381,0.000129466597617815,0,0,0.000129466597617815,0.987182806835836,0,0.000258933195235629,0.0106162610046608,0.000129466597617815,0,0.000129466597617815,0,0.000258933195235629,0.000129466597617815,0,0,0.000129466597617815,0.000129466597617815,0.000129466597617815,0,0,0,0,0,0.000647332988089073,0
butyrate_exp8_CA_CC_rep0_0382,0,0,0,0,0.990393852065322,0,0,0,0.0074447646493756,0.000120076849183477,0,0,0,0.000240153698366955,0,0,0.000360230547550432,0,0,0.000120076849183477,0,0,0,0.000120076849183477,0.00120076849183477,0
butyrate_exp8_PC_CC_rep0_0383,0.000261267145656434,0,0.000130633572828217,0,0.919007184846506,0,0.000130633572828217,0,0,0.0795558458523841,0,0,0.000130633572828217,0.000261267145656434,0,0.000130633572828217,0,0,0.000130633572828217,0,0,0.000130633572828217,0,0,0,0.000130633572828217
butyrate_exp8_PJ_CC_rep0_0384,0.000240182538729434,0,0,0,0.784075897682239,0,0,0,0,0,0.000120091269364717,0,0,0,0,0.000120091269364717,0,0,0.000120091269364717,0.000120091269364717,0,0.215083463432208,0.000120091269364717,0,0,0
butyrate_exp8_EL_CC_rep0_0385,0,0,0.000625860558267618,0,0.973588684441106,0,0,0,0,0.000125172111653524,0,0,0.000125172111653524,0.0241582175491301,0,0.000250344223307047,0,0,0,0.000250344223307047,0,0.000375516334960571,0,0,0,0.000500688446614094
butyrate_exp8_CH_CC_rep0_0386,0.000126087504728281,0,0,0,0.771907703946539,0,0,0,0,0,0,0,0.000126087504728281,0.000378262514184844,0.227083596015635,0,0,0,0,0,0,0,0,0.000126087504728281,0.000126087504728281,0.000126087504728281
butyrate_exp8_DL_CC_rep0_0387,0.000241312741312741,0,0.000120656370656371,0,0.772080115830116,0.000120656370656371,0,0,0,0,0.224782818532819,0.000120656370656371,0.000241312741312741,0.000361969111969112,0,0.000361969111969112,0.000361969111969112,0.000241312741312741,0.000241312741312741,0.000361969111969112,0.000120656370656371,0,0,0.000120656370656371,0.000120656370656371,0
butyrate_exp8_CG_CC_rep0_0388,0,0.00013933398355859,0.00027866796711718,0,0.632297617388881,0,0,0,0,0,0.00055733593423436,0.364079699038595,0.00055733593423436,0.00069666991779295,0.00013933398355859,0.00013933398355859,0.00013933398355859,0.00013933398355859,0.00013933398355859,0.00013933398355859,0,0,0.00027866796711718,0,0.00027866796711718,0
butyrate_exp8_BF_CC_rep0_0389,0,0,0.000144717800289436,0,0.252966714905933,0,0,0,0,0,0,0,0.745875542691751,0.000144717800289436,0,0,0,0.000144717800289436,0,0,0,0,0.000434153400868307,0.000144717800289436,0.000144717800289436,0
butyrate_exp8_BO_CC_rep0_0390,0,0,0.000126598303582732,0,0.840106342575009,0,0,0,0.000126598303582732,0.000126598303582732,0,0,0.000126598303582732,0.00063299151791366,0,0.157868084567667,0.000379794910748196,0,0,0,0,0,0,0,0.000379794910748196,0.000126598303582732
butyrate_exp8_BT_CC_rep0_0391,0.000126823081800888,0,0,0,0.15142675967026,0,0,0,0,0,0,0.000634115409004439,0.000126823081800888,0,0,0,0.846797717184528,0,0.000380469245402663,0,0,0,0,0,0.000126823081800888,0.000380469245402663
butyrate_exp8_BU_CC_rep0_0392,0.000406917599186165,0,0.000203458799593082,0,0.911698880976602,0,0.000101729399796541,0,0,0,0,0,0.000101729399796541,0.000101729399796541,0,0.000101729399796541,0.000101729399796541,0.0861648016276704,0,0.000101729399796541,0,0,0,0.000101729399796541,0,0.00081383519837233
butyrate_exp8_BV_CC_rep0_0393,9.58864704190239e-05,0,0.000287659411257072,0,0.66008246236456,0,0,0,0,0,9.58864704190239e-05,0,9.58864704190239e-05,0,0,0.000191772940838048,0,0.000191772940838048,0.338383354108735,0.000191772940838048,0,9.58864704190239e-05,9.58864704190239e-05,9.58864704190239e-05,9.58864704190239e-05,0
butyrate_exp8_BC_CC_rep0_0394,9.60891707504564e-05,0,0,0,0.186220812914385,0.000192178341500913,9.60891707504564e-05,0,0,0,0,0,9.60891707504564e-05,9.60891707504564e-05,0,0,9.60891707504564e-05,9.60891707504564e-05,9.60891707504564e-05,0.812530027865859,0,0,9.60891707504564e-05,9.60891707504564e-05,9.60891707504564e-05,9.60891707504564e-05
butyrate_exp8_BY_CC_rep0_0395,0.000249407656815064,0,0.000374111485222596,0,0.833894500561167,0.000249407656815064,0,0.000124703828407532,0,0,0.000249407656815064,0,0.000249407656815064,0.000249407656815064,0.000124703828407532,0,0.000872926798852725,0.000124703828407532,0,0.000374111485222596,0.162364384586607,0,0.000249407656815064,0,0.000249407656815064,0
butyrate_exp8_DF_CC_rep0_0396,0.000385356454720617,0.000289017341040462,0,0,0.881695568400771,0.000289017341040462,0,9.63391136801541e-05,9.63391136801541e-05,0,0.000192678227360308,9.63391136801541e-05,9.63391136801541e-05,0.000289017341040462,0,0.000289017341040462,0,9.63391136801541e-05,0,0.000385356454720617,0,0,0.115317919075145,9.63391136801541e-05,0.000289017341040462,0
butyrate_exp8_BL_CC_rep0_0397,0,0,0,0,0.701162235312848,0,0,0,0,0.00015921031682853,0.000318420633657061,0.00015921031682853,0,0,0.00015921031682853,0.00015921031682853,0.000318420633657061,0.00015921031682853,0.00015921031682853,0,0.00015921031682853,0,0.000477630950485591,0.295016717083267,0.0015921031682853,0
butyrate_exp8_BP_CC_rep0_0398,0.00019485580670304,0,9.74279033515199e-05,0,0.518316445830086,9.74279033515199e-05,0,0.00019485580670304,0,0,0,0.00038971161340608,0,0.00038971161340608,0,9.74279033515199e-05,0,0,0.00019485580670304,0.00029228371005456,0,0,9.74279033515199e-05,0,0.479442712392829,0.00019485580670304
butyrate_exp8_BA_CC_rep0_0399,0,0,0.000162839928350432,0,0.883406611301091,0,0.000162839928350432,0,0.000325679856700863,0.000162839928350432,0,0,0,0,0,0.00260543885360691,0,0,0,0,0,0,0,0,0.000162839928350432,0.113010910275199
butyrate_exp8_ER_RI_rep0_0400,0.998985654253007,0,0,0,0,0.000289813070569483,0.000289813070569483,0.000144906535284741,0,0,0,0,0,0,0,0,0.000144906535284741,0,0,0.000144906535284741,0,0,0,0,0,0
butyrate_exp8_FP_RI_rep0_0401,0.00952380952380952,0,0.00952380952380952,0,0.0285714285714286,0.828571428571429,0.0285714285714286,0.00952380952380952,0,0.00952380952380952,0,0,0,0.019047619047619,0,0,0,0,0.0285714285714286,0,0,0.00952380952380952,0.00952380952380952,0,0.00952380952380952,0
butyrate_exp8_AC_RI_rep0_0402,0.00210084033613445,0.00210084033613445,0,0,0.55672268907563,0.207983193277311,0.00210084033613445,0.00210084033613445,0.00420168067226891,0.126050420168067,0,0,0,0.00840336134453781,0,0,0.00630252100840336,0,0.00210084033613445,0.00210084033613445,0.069327731092437,0.00210084033613445,0,0,0,0.00420168067226891
butyrate_exp8_CC_RI_rep0_0403,0.0100334448160535,0,0.00668896321070234,0,0.327759197324415,0.558528428093645,0.00334448160535117,0.00668896321070234,0.00668896321070234,0.00334448160535117,0,0.00334448160535117,0,0.020066889632107,0.00334448160535117,0.00334448160535117,0.00334448160535117,0,0.00334448160535117,0.00668896321070234,0.0234113712374582,0,0,0,0.00334448160535117,0
butyrate_exp8_PC_RI_rep0_0404,9.20895110046966e-05,0,9.20895110046966e-05,0,9.20895110046966e-05,0.000552537066028179,0,0,9.20895110046966e-05,0.997974030757897,0,0.000184179022009393,9.20895110046966e-05,0.000184179022009393,9.20895110046966e-05,0,9.20895110046966e-05,0,0,0,0,0.000368358044018786,0,0,0,9.20895110046966e-05
butyrate_exp8_PJ_RI_rep0_0405,0,0,0,0,0,0.000399042298483639,0,0,9.97605746209098e-05,0,0,0,9.97605746209098e-05,0,0,0.000399042298483639,9.97605746209098e-05,0,0,0,0,0.998802873104549,0,0,0,9.97605746209098e-05
butyrate_exp8_CH_RI_rep0_0406,9.80584428319278e-05,0,9.80584428319278e-05,0,0.000392233771327711,0.435673661502255,0,0,9.80584428319278e-05,0.000196116885663856,0.000588350656991567,0,0.000196116885663856,0.000294175328495784,0.561678760541283,0,9.80584428319278e-05,0,0.000196116885663856,0,0,9.80584428319278e-05,0,0,9.80584428319278e-05,0.000196116885663856
butyrate_exp8_DL_RI_rep0_0407,0.00154440154440154,0.000772200772200772,0.000772200772200772,0,0,0.0177606177606178,0,0,0.00154440154440154,0.000772200772200772,0.962162162162162,0.00154440154440154,0,0.00231660231660232,0,0.000772200772200772,0,0.00231660231660232,0.00154440154440154,0.000772200772200772,0,0.00154440154440154,0.00231660231660232,0,0.00154440154440154,0
butyrate_exp8_CG_RI_rep0_0408,0,0,0,0,0.00026581605528974,0.196570972886762,0,0,0.00013290802764487,0.000398724082934609,0.000398724082934609,0.799707602339181,0.00013290802764487,0.000664540138224349,0.00013290802764487,0.00013290802764487,0,0,0,0,0,0.000531632110579479,0.00026581605528974,0,0.000398724082934609,0.00026581605528974
butyrate_exp8_BF_RI_rep0_0409,0.000123502531801902,0,0,0,0.000123502531801902,0.000370507595405706,0,0.000123502531801902,0,0.000370507595405706,0,0.000123502531801902,0.997282944300358,0.000370507595405706,0.000123502531801902,0,0,0,0,0.000123502531801902,0,0,0,0,0.00061751265900951,0.000247005063603804
butyrate_exp8_BO_RI_rep0_0410,0,0,0,0,0,0.000186741363211951,0,0,0,0,0,0.000373482726423903,0,0,0,0.998506069094304,0.000373482726423903,0.000186741363211951,0.000186741363211951,0.000186741363211951,0,0,0,0,0,0
butyrate_exp8_BT_RI_rep0_0411,0.000298641182619083,0,0.000149320591309542,0,0.000149320591309542,0.000298641182619083,0,0,0,0,0,0.000149320591309542,0,0,0.000149320591309542,0.000298641182619083,0.998058832312976,0,0.000149320591309542,0,0,0,0.000149320591309542,0,0,0.000149320591309542
butyrate_exp8_BU_RI_rep0_0412,0,0.00019293845263361,0.00038587690526722,0,0.00038587690526722,0.0432182133899286,0,0,0,0,0,0.00019293845263361,0,0,0,0.00038587690526722,0.00038587690526722,0.953308894462666,0.00057881535790083,0.00019293845263361,0,0.00038587690526722,0,0,0.00019293845263361,0.00019293845263361
butyrate_exp8_BV_RI_rep0_0413,0,0,0.000163988192850115,0,0.000163988192850115,0.00311577566415218,0,0.000163988192850115,0,0,0,0,0,0,0,0.000163988192850115,0,0,0.995900295178747,0,0.000163988192850115,0,0,0.000163988192850115,0,0
butyrate_exp8_BC_RI_rep0_0414,0,0,0.000688041832943443,0,0.000275216733177377,0.00096325856612082,0,0,0,0,0.000137608366588689,0.000275216733177377,0,0,0,0,0.000137608366588689,0.000137608366588689,0.000137608366588689,0.99683500756846,0.000137608366588689,0,0.000137608366588689,0.000137608366588689,0,0
butyrate_exp8_BY_RI_rep0_0415,0,0,0.00121926437715911,0,0.000609632188579557,0.0377971956919325,0,0,0,0,0,0.000203210729526519,0,0,0.000203210729526519,0,0.000203210729526519,0.000406421459053038,0.000203210729526519,0.00101605364763259,0.956716114610852,0.000203210729526519,0.000203210729526519,0.000406421459053038,0.000406421459053038,0.000203210729526519
butyrate_exp8_DF_RI_rep0_0416,0,0,0,0,0.000502828409805154,0.0393463230672533,0,0,0,0,0,0.000251414204902577,0.000125707102451288,0,0,0,0,0,0.000251414204902577,0.000251414204902577,0,0,0.958516656191075,0,0.000628535512256443,0.000125707102451288
butyrate_exp8_BL_RI_rep0_0417,0,0,0,0,0,0.0010830883490639,0,0,0,0,0,0,0,0.000154726907009129,0,0.000154726907009129,0.000154726907009129,0,0,0,0,0,0,0.997524369487854,0.000773634535045644,0.000154726907009129
butyrate_exp8_BP_RI_rep0_0418,0,0,0,0,0.000138927479855515,0.000138927479855515,0,0,0,0.000277854959711031,0.000138927479855515,0,0,0,0,0,0.000138927479855515,0,0,0,0,0,0,0,0.999027507641011,0.000138927479855515
butyrate_exp8_BA_RI_rep0_0419,8.92060660124889e-05,0,0,0,0.000178412132024978,0.000356824264049955,0,8.92060660124889e-05,0,0,0.000178412132024978,8.92060660124889e-05,0,8.92060660124889e-05,0,0,8.92060660124889e-05,0,8.92060660124889e-05,0,0,0,8.92060660124889e-05,8.92060660124889e-05,0.000178412132024978,0.998394290811775
butyrate_exp8_DP_rep0_0420,0,0,0,0,0.000190967249116776,0,0.998281294757949,0.000190967249116776,0.000286450873675165,0.000286450873675165,0,9.54836245583882e-05,0.000286450873675165,9.54836245583882e-05,0,0,0,0,0,9.54836245583882e-05,9.54836245583882e-05,0,0,0,9.54836245583882e-05,0
butyrate_exp8_DP_rep1_0421,0,0,8.87705281846427e-05,0,0.000177541056369285,0,0.998402130492676,8.87705281846427e-05,8.87705281846427e-05,0.000266311584553928,0,0,0,0.000177541056369285,0,8.87705281846427e-05,8.87705281846427e-05,0,0.000177541056369285,0,0,0,8.87705281846427e-05,0,8.87705281846427e-05,8.87705281846427e-05
butyrate_exp8_CA_rep0_0422,0,0.000367647058823529,0.000367647058823529,0,0.000367647058823529,0,0,0.00183823529411765,0.9875,0,0.00110294117647059,0,0.000735294117647059,0.00257352941176471,0.000735294117647059,0.000367647058823529,0.000735294117647059,0.000367647058823529,0,0.000367647058823529,0.000367647058823529,0,0.000367647058823529,0,0,0.000735294117647059
butyrate_exp8_CA_rep1_0423,0,0.000466200466200466,0,0,0.000932400932400932,0.000466200466200466,0.000932400932400932,0.000932400932400932,0.982284382284382,0.00186480186480186,0.0013986013986014,0.000932400932400932,0.000466200466200466,0.0027972027972028,0.000932400932400932,0.00186480186480186,0.000466200466200466,0.000466200466200466,0.000466200466200466,0.000466200466200466,0,0,0.000466200466200466,0,0.000466200466200466,0.000466200466200466
butyrate_exp8_PC_rep0_0424,0.000122100122100122,0,0,0,0,0,0.000244200244200244,0.000244200244200244,0,0.997802197802198,0.000122100122100122,0.000122100122100122,0.000244200244200244,0,0,0,0.000244200244200244,0,0,0,0,0,0,0,0.000854700854700855,0
butyrate_exp8_PC_rep1_0425,0,0,0.000101595042161943,0,0,0,0.000203190084323885,0.000203190084323885,0.000101595042161943,0.997764909072437,0,0.000203190084323885,0,0.00040638016864777,0,0.000203190084323885,0,0,0,0.000101595042161943,0.000101595042161943,0,0,0,0.000507975210809712,0
butyrate_exp8_PJ_rep0_0426,0.000191607587660471,0,0,0,9.58037938302357e-05,0,9.58037938302357e-05,0,0,9.58037938302357e-05,0,0.000191607587660471,0.000287411381490707,9.58037938302357e-05,9.58037938302357e-05,0,0.000191607587660471,9.58037938302357e-05,0,0,0,0.998371335504886,9.58037938302357e-05,0,9.58037938302357e-05,0
butyrate_exp8_PJ_rep1_0427,0,8.46596681341009e-05,0,0,0,0,8.46596681341009e-05,0.000169319336268202,0,0,0,0,0,8.46596681341009e-05,0,0.000169319336268202,0.000169319336268202,0.000169319336268202,0.000169319336268202,0.000253979004402303,0,0.998476125973586,0,0,0,0.000169319336268202
butyrate_exp8_EL_rep0_0428,0,8.6095566078347e-05,0,0,0,0,0,0,0,0,8.6095566078347e-05,0,8.6095566078347e-05,0.999139044339216,0,8.6095566078347e-05,0.000172191132156694,0.000172191132156694,0,0,0,0.000172191132156694,0,0,0,0
