"taxon_1","taxon_2","pln_score_percentile","glmnet_score_percentile","sparcc_score_percentile","direct_prevalence_min","direct_prevalence_max","direct_joint_prevalence","direct_presence_jaccard","presence_phi_abs","presence_log_odds_abs","spearman_all_abs","spearman_copresent_abs","log_ratio_variance","abundance_contrast_min","abundance_contrast_max"
"Leaf187","Leaf265",0.862850327966607,0.480262373285629,0.625163983303518,0.0256797583081571,0.651057401812689,0.0226586102719033,0.0346420323325635,0.0787816776927304,1.22856585994475,0.0796311428708174,0.308006005482144,2.63810406186007,0.00794763186135864,0.4158410924115
"Leaf187","Leaf267",0.398449612403101,0.480262373285629,0.669886702444842,0.00604229607250755,0.651057401812689,0.00302114803625378,0.0046189376443418,0.0247099817035909,0.62671871192371,0.0237273539527141,NA,2.40562277253068,0.0184108298372786,0.311016702441088
"Leaf187","Leaf28",0.398449612403101,0.480262373285629,0.117352415026834,0.0181268882175227,0.651057401812689,0.0151057401812689,0.023094688221709,0.0519608964982309,0.827167777348012,0.0748986523558238,0.21399716244395,2.38230358086706,0.129424675547662,0.432893579001362
"Leaf187","Leaf280",0.398449612403101,0.480262373285629,0.748717948717949,0.0211480362537764,0.651057401812689,0.0151057401812689,0.0229885057471264,0.019498512005787,0.230628321336298,0.00919305835784854,0.138349647632367,2.57343110940797,0.0341777571176897,0.046693480136854
"Leaf187","Leaf288",0.398449612403101,0.480262373285629,0.826833631484794,0.0105740181268882,0.651057401812689,0.00604229607250755,0.00921658986175115,0.0172707847356466,0.375103649761649,0.0250007108899531,0.632455532033676,2.57613285409737,0.0746551813346338,0.335931357462472
"Leaf187","Leaf289",0.398449612403101,0.480262373285629,0.959570661896243,0.651057401812689,0.720543806646526,0.484894259818731,0.546848381601363,0.0737738597391574,0.339058668994638,0.137512382657961,0.0836147680427368,3.119623196093,0.0683731959850881,0.297532785043305
"Leaf187","Leaf299",0.398449612403101,0.480262373285629,0.989266547406082,0.651057401812689,1,0.651057401812689,0.651057401812689,0,0.622687636997194,0.194204096087393,0.209633033524766,2.4141844662199,0.239963728010551,0.239963728010551
"Leaf187","Leaf3",0.398449612403101,0.480262373285629,0.642337507453787,0.0151057401812689,0.651057401812689,0.00906344410876133,0.0137931034482759,0.0132662530591731,0.258389929497106,0.0456004717359515,0.257247877713763,2.47096971340017,0.0689039607398393,0.466897187624994
"Leaf187","Leaf30",0.398449612403101,0.480262373285629,0.785688729874776,0.00906344410876133,0.651057401812689,0.00755287009063444,0.0115740740740741,0.0365734893031226,0.68392147963523,0.0201372207512782,0.631578947368421,2.40620555115925,0.0474337382302476,0.116573703946901
"Leaf187","Leaf304",0.398449612403101,0.480262373285629,0.869051878354204,0.00755287009063444,0.651057401812689,0.00453172205438067,0.0069284064665127,0.00934489428272102,0.287915471916022,0.0305507792079397,0.866025403784439,2.42698692467511,0.000287918420852583,0.495029272484237
"Leaf187","Leaf306",0.398449612403101,0.480262373285629,0.61216457960644,0.114803625377644,0.651057401812689,0.0830815709969789,0.121681415929204,0.0548742141561342,0.36689769150126,0.0575788182437062,0.269066200721124,3.10336803468917,0.135774284676389,0.189764128387395
"Leaf187","Leaf311",0.398449612403101,0.480262373285629,0.332259988073942,0.0694864048338369,0.651057401812689,0.0453172205438066,0.0671140939597315,0.000640125340849912,0.00788032113618288,0.00446485590426248,0.233345433251085,2.87825163971408,0.0209196155869553,0.073104056885565
"Leaf187","Leaf313",0.398449612403101,0.480262373285629,0.9840190816935,0.651057401812689,0.998489425981873,0.651057401812689,0.652042360060514,0.0531290334882541,1.72562893675489,0.134807638088046,0.146430568285753,2.65393373365026,0.201578843010022,0.201578843010022
"Leaf187","Leaf314",0.930471079308289,0.480262373285629,0.968634466308885,0.0362537764350453,0.651057401812689,0.0256797583081571,0.0388127853881279,0.0233067011292049,0.234100592994163,0.0601425030226093,0.304468337992656,2.60691148323335,0.0762932377003045,0.395203529488231
"Leaf187","Leaf32",0.398449612403101,0.480262373285629,0.886940966010734,0.0513595166163142,0.651057401812689,0.0317220543806647,0.0472972972972973,0.0163099990286439,0.165226664667605,0.0306317442531134,0.0748710805395776,3.11870090732155,0.00968941299030417,0.157382602808299
"Leaf187","Leaf324",0.398449612403101,0.480262373285629,0.215503875968992,0.0105740181268882,0.651057401812689,0.00604229607250755,0.00921658986175115,0.0172707847356463,0.375103649761649,0.0168131261197042,0.258198889747161,2.54915793863265,0.0724219503874997,0.20323343555876
"Leaf187","Leaf326",0.398449612403101,0.480262373285629,0.865831842576029,0.00755287009063444,0.651057401812689,0.00604229607250755,0.00925925925925926,0.0272605495939727,0.480908862727998,0.0141776859664689,0.316227766016838,2.39348471957591,0.0479649684580483,0.110063134025038
"Leaf187","Leaf33",0.398449612403101,0.480262373285629,0.937030411449016,0.651057401812689,0.998489425981873,0.651057401812689,0.652042360060514,0.0531290334882547,1.72562893675489,0.0919486280929092,0.0653829568059945,2.85913661301614,0.171467989661136,0.171467989661136
"Leaf187","Leaf334",0.398449612403101,0.480262373285629,0.417173524150268,0.0211480362537764,0.651057401812689,0.013595166163142,0.0206422018348624,0.0025288172567232,0.0769007955060699,0.00332130901581958,0.0577920491816703,2.38860960110994,0.00280696199219728,0.00307630177538144
"Leaf187","Leaf335",0.398449612403101,0.480262373285629,0.954323196183661,0.0845921450151057,0.651057401812689,0.0498489425981873,0.0726872246696035,0.0393967622611939,0.293223439310506,0.0436223314628423,0.061924520714474,3.28592962670109,0.0330192077649972,0.204010304021126
"Leaf187","Leaf336",0.398449612403101,0.480262373285629,0.87072152653548,0.0241691842900302,0.651057401812689,0.00906344410876133,0.0136054421768707,0.091149962209507,1.13241543879012,0.0723777019619316,0.277218496635164,2.43909562985478,0.163567050359899,0.449709423408335
"Leaf187","Leaf337",0.398449612403101,0.480262373285629,0.252713178294574,0.0241691842900302,0.651057401812689,0.013595166163142,0.0205479452054795,0.0292403093544859,0.395924961550689,0.0255440726891701,0.292138370616061,2.54346611540408,0.0729969734228262,0.236072395971983
"Leaf187","Leaf339",0.398449612403101,0.480262373285629,0.153965414430531,0.0256797583081571,0.651057401812689,0.0196374622356495,0.0298850574712644,0.0387098600726098,0.489085637129585,0.0218407720767462,0.253645392846228,2.57753645160836,0.0421722834515537,0.118979244103354
"Leaf187","Leaf34",0.398449612403101,0.480262373285629,0.514013118664281,0.0241691842900302,0.651057401812689,0.0166163141993958,0.0252293577981651,0.0120327925488614,0.118899408640865,0.00289280711712041,0.367542812877963,2.61290985361078,0.0430884826580464,0.0676989195865398
"Leaf187","Leaf343",0.398449612403101,0.480262373285629,0.419797257006559,0.00604229607250755,0.651057401812689,0.00453172205438067,0.00694444444444444,0.0161850380158525,0.227257984786072,0.0428957251250021,1,2.35141220030421,0.0395275779558207,0.570213035062813
"Leaf187","Leaf344",0.398449612403101,0.480262373285629,0.46273106738223,0.0151057401812689,0.651057401812689,0.00755287009063444,0.0114678899082569,0.0392492694058366,0.632867422008645,0.0301699990024231,0.707106781186547,2.49117668629988,0.0802100053143705,0.298856813258964
"Leaf187","Leaf354",0.398449612403101,0.480262373285629,0.431246273106738,0.0105740181268882,0.651057401812689,0.00604229607250755,0.00921658986175115,0.0172707847356466,0.375103649761649,0.00712947025966126,0.258198889747161,2.5147408242739,0.0457151129883306,0.0760947931191089
"Leaf187","Leaf357",0.398449612403101,0.480262373285629,0.873583780560525,0.00755287009063444,0.651057401812689,0.00604229607250755,0.00925925925925926,0.0272605495939727,0.480908862727998,0.0264250204449292,0.105409255338946,2.34551265027274,0.0152259648879246,0.171446802081585
"Leaf187","Leaf359",0.398449612403101,0.480262373285629,0.966845557543232,0.194864048338369,0.651057401812689,0.149546827794562,0.214750542299349,0.120126716368252,0.68158048184201,0.153753461863398,0.229832286634313,2.29411966858263,0.304756806078286,0.343064805793561
"Leaf187","Leaf363",0.398449612403101,0.480262373285629,0.580679785330948,0.00755287009063444,0.651057401812689,0.00453172205438067,0.0069284064665127,0.00934489428272071,0.287915471916022,0.0397801903378327,0.866025403784439,2.3277303735643,0.0350533824887026,0.594301170115001
