analysis_set,budget_pairs,repeat,difference,comparison,metric
schafer_phyllosphere_2022,357,2,0.19888551165146912,LENS distributed minus LENS restricted,auprc
schafer_phyllosphere_2022,357,3,-0.03825343328485209,LENS distributed minus LENS restricted,auprc
schafer_phyllosphere_2022,357,4,-0.02938518955142999,LENS distributed minus LENS restricted,auprc
schafer_phyllosphere_2022,357,5,-0.04600563909774441,LENS distributed minus LENS restricted,auprc
schafer_phyllosphere_2022,357,6,0.3384361173048657,LENS distributed minus LENS restricted,auprc
schafer_phyllosphere_2022,357,7,-0.16022787493375729,LENS distributed minus LENS restricted,auprc
schafer_phyllosphere_2022,357,8,0.03665797002571311,LENS distributed minus LENS restricted,auprc
schafer_phyllosphere_2022,357,9,0.09532538110324479,LENS distributed minus LENS restricted,auprc
schafer_phyllosphere_2022,357,10,0.1686383717641031,LENS distributed minus LENS restricted,auprc
schafer_phyllosphere_2022,357,11,0.041623802312026725,LENS distributed minus LENS restricted,auprc
schafer_phyllosphere_2022,357,12,0.07572941573332348,LENS distributed minus LENS restricted,auprc
schafer_phyllosphere_2022,357,13,0.089431965782302,LENS distributed minus LENS restricted,auprc
schafer_phyllosphere_2022,357,14,0.1360966531688096,LENS distributed minus LENS restricted,auprc
schafer_phyllosphere_2022,357,15,0.03412975912975913,LENS distributed minus LENS restricted,auprc
schafer_phyllosphere_2022,357,16,-0.20130199865493986,LENS distributed minus LENS restricted,auprc
schafer_phyllosphere_2022,357,17,-0.07337454212454209,LENS distributed minus LENS restricted,auprc
schafer_phyllosphere_2022,357,18,0.10317900096290494,LENS distributed minus LENS restricted,auprc
schafer_phyllosphere_2022,357,19,0.03842660506102491,LENS distributed minus LENS restricted,auprc
schafer_phyllosphere_2022,357,20,0.1494671639043951,LENS distributed minus LENS restricted,auprc
butyrate_assembly_2021,5,1,0.0,LENS restricted minus Fixed mean,auprc
butyrate_assembly_2021,5,2,0.0,LENS restricted minus Fixed mean,auprc
butyrate_assembly_2021,5,5,0.0,LENS restricted minus Fixed mean,auprc
butyrate_assembly_2021,5,6,0.0,LENS restricted minus Fixed mean,auprc
butyrate_assembly_2021,5,7,0.0,LENS restricted minus Fixed mean,auprc
butyrate_assembly_2021,5,8,0.0,LENS restricted minus Fixed mean,auprc
butyrate_assembly_2021,5,9,0.0,LENS restricted minus Fixed mean,auprc
butyrate_assembly_2021,5,10,0.0,LENS restricted minus Fixed mean,auprc
butyrate_assembly_2021,5,11,0.0,LENS restricted minus Fixed mean,auprc
butyrate_assembly_2021,5,12,0.0,LENS restricted minus Fixed mean,auprc
butyrate_assembly_2021,5,13,0.0,LENS restricted minus Fixed mean,auprc
butyrate_assembly_2021,5,14,0.0,LENS restricted minus Fixed mean,auprc
butyrate_assembly_2021,5,15,0.0,LENS restricted minus Fixed mean,auprc
butyrate_assembly_2021,5,16,0.0,LENS restricted minus Fixed mean,auprc
butyrate_assembly_2021,5,17,0.0,LENS restricted minus Fixed mean,auprc
butyrate_assembly_2021,5,18,0.0,LENS restricted minus Fixed mean,auprc
butyrate_assembly_2021,5,20,0.0,LENS restricted minus Fixed mean,auprc
butyrate_assembly_2021,10,1,0.0,LENS restricted minus Fixed mean,auprc
butyrate_assembly_2021,10,2,0.0,LENS restricted minus Fixed mean,auprc
butyrate_assembly_2021,10,5,-0.038690476190476386,LENS restricted minus Fixed mean,auprc
butyrate_assembly_2021,10,6,0.055555555555555525,LENS restricted minus Fixed mean,auprc
butyrate_assembly_2021,10,7,-0.059914333795408004,LENS restricted minus Fixed mean,auprc
butyrate_assembly_2021,10,8,0.009722222222222299,LENS restricted minus Fixed mean,auprc
butyrate_assembly_2021,10,9,0.0,LENS restricted minus Fixed mean,auprc
butyrate_assembly_2021,10,10,0.0,LENS restricted minus Fixed mean,auprc
butyrate_assembly_2021,10,11,0.07896825396825391,LENS restricted minus Fixed mean,auprc
butyrate_assembly_2021,10,12,-0.0054016620498613666,LENS restricted minus Fixed mean,auprc
butyrate_assembly_2021,10,13,-0.024228549228549223,LENS restricted minus Fixed mean,auprc
butyrate_assembly_2021,10,14,0.02777777777777779,LENS restricted minus Fixed mean,auprc
butyrate_assembly_2021,10,15,0.06428571428571417,LENS restricted minus Fixed mean,auprc
butyrate_assembly_2021,10,16,0.0,LENS restricted minus Fixed mean,auprc
butyrate_assembly_2021,10,17,0.0,LENS restricted minus Fixed mean,auprc
butyrate_assembly_2021,10,18,0.0,LENS restricted minus Fixed mean,auprc
butyrate_assembly_2021,10,20,-0.07156898656898653,LENS restricted minus Fixed mean,auprc
butyrate_assembly_2021,13,1,0.0,LENS restricted minus Fixed mean,auprc
butyrate_assembly_2021,13,2,0.0,LENS restricted minus Fixed mean,auprc
butyrate_assembly_2021,13,5,0.0,LENS restricted minus Fixed mean,auprc
butyrate_assembly_2021,13,6,0.055555555555555525,LENS restricted minus Fixed mean,auprc
butyrate_assembly_2021,13,7,-0.059914333795408004,LENS restricted minus Fixed mean,auprc
butyrate_assembly_2021,13,8,-0.059523809523809534,LENS restricted minus Fixed mean,auprc
butyrate_assembly_2021,13,9,0.0,LENS restricted minus Fixed mean,auprc
butyrate_assembly_2021,13,10,-0.01967001252715539,LENS restricted minus Fixed mean,auprc
butyrate_assembly_2021,13,11,0.017857142857142794,LENS restricted minus Fixed mean,auprc
butyrate_assembly_2021,13,12,0.0,LENS restricted minus Fixed mean,auprc
butyrate_assembly_2021,13,13,-0.04971040863898002,LENS restricted minus Fixed mean,auprc
butyrate_assembly_2021,13,14,0.02777777777777779,LENS restricted minus Fixed mean,auprc
butyrate_assembly_2021,13,15,0.0,LENS restricted minus Fixed mean,auprc
butyrate_assembly_2021,13,16,0.0,LENS restricted minus Fixed mean,auprc
butyrate_assembly_2021,13,17,0.0,LENS restricted minus Fixed mean,auprc
butyrate_assembly_2021,13,18,-0.10064708019253477,LENS restricted minus Fixed mean,auprc
butyrate_assembly_2021,13,20,-0.06515873015873008,LENS restricted minus Fixed mean,auprc
carlstrom_phyllosphere_2019,5,1,0.0,LENS restricted minus Fixed mean,auprc
carlstrom_phyllosphere_2019,5,2,0.0,LENS restricted minus Fixed mean,auprc
carlstrom_phyllosphere_2019,5,3,0.0,LENS restricted minus Fixed mean,auprc
carlstrom_phyllosphere_2019,5,4,0.0,LENS restricted minus Fixed mean,auprc
carlstrom_phyllosphere_2019,5,5,0.0,LENS restricted minus Fixed mean,auprc
carlstrom_phyllosphere_2019,5,6,0.0,LENS restricted minus Fixed mean,auprc
carlstrom_phyllosphere_2019,5,7,0.0,LENS restricted minus Fixed mean,auprc
carlstrom_phyllosphere_2019,5,8,0.0,LENS restricted minus Fixed mean,auprc
carlstrom_phyllosphere_2019,5,9,0.0,LENS restricted minus Fixed mean,auprc
carlstrom_phyllosphere_2019,5,10,0.0,LENS restricted minus Fixed mean,auprc
carlstrom_phyllosphere_2019,5,11,0.0,LENS restricted minus Fixed mean,auprc
carlstrom_phyllosphere_2019,5,12,0.0,LENS restricted minus Fixed mean,auprc
carlstrom_phyllosphere_2019,5,13,0.0,LENS restricted minus Fixed mean,auprc
carlstrom_phyllosphere_2019,5,14,0.0,LENS restricted minus Fixed mean,auprc
carlstrom_phyllosphere_2019,5,15,0.0,LENS restricted minus Fixed mean,auprc
carlstrom_phyllosphere_2019,5,16,0.0,LENS restricted minus Fixed mean,auprc
carlstrom_phyllosphere_2019,5,17,0.0,LENS restricted minus Fixed mean,auprc
carlstrom_phyllosphere_2019,5,18,0.0,LENS restricted minus Fixed mean,auprc
carlstrom_phyllosphere_2019,5,19,0.0,LENS restricted minus Fixed mean,auprc
carlstrom_phyllosphere_2019,5,20,0.0,LENS restricted minus Fixed mean,auprc
carlstrom_phyllosphere_2019,10,1,0.0,LENS restricted minus Fixed mean,auprc
carlstrom_phyllosphere_2019,10,2,0.0,LENS restricted minus Fixed mean,auprc
carlstrom_phyllosphere_2019,10,3,0.004257938604606298,LENS restricted minus Fixed mean,auprc
carlstrom_phyllosphere_2019,10,4,0.0420291163441361,LENS restricted minus Fixed mean,auprc
carlstrom_phyllosphere_2019,10,5,0.0,LENS restricted minus Fixed mean,auprc
carlstrom_phyllosphere_2019,10,6,0.0,LENS restricted minus Fixed mean,auprc
carlstrom_phyllosphere_2019,10,7,0.0,LENS restricted minus Fixed mean,auprc
carlstrom_phyllosphere_2019,10,8,0.003358717013879603,LENS restricted minus Fixed mean,auprc
carlstrom_phyllosphere_2019,10,9,0.0,LENS restricted minus Fixed mean,auprc
carlstrom_phyllosphere_2019,10,10,0.0,LENS restricted minus Fixed mean,auprc
carlstrom_phyllosphere_2019,10,11,0.0,LENS restricted minus Fixed mean,auprc
carlstrom_phyllosphere_2019,10,12,0.0,LENS restricted minus Fixed mean,auprc
carlstrom_phyllosphere_2019,10,13,0.0,LENS restricted minus Fixed mean,auprc
carlstrom_phyllosphere_2019,10,14,0.0,LENS restricted minus Fixed mean,auprc
carlstrom_phyllosphere_2019,10,15,0.0,LENS restricted minus Fixed mean,auprc
carlstrom_phyllosphere_2019,10,16,-0.005966432467049705,LENS restricted minus Fixed mean,auprc
carlstrom_phyllosphere_2019,10,17,0.02131949577039008,LENS restricted minus Fixed mean,auprc
carlstrom_phyllosphere_2019,10,18,0.0,LENS restricted minus Fixed mean,auprc
carlstrom_phyllosphere_2019,10,19,0.0,LENS restricted minus Fixed mean,auprc
carlstrom_phyllosphere_2019,10,20,0.0,LENS restricted minus Fixed mean,auprc
carlstrom_phyllosphere_2019,20,1,0.0,LENS restricted minus Fixed mean,auprc
carlstrom_phyllosphere_2019,20,2,0.0,LENS restricted minus Fixed mean,auprc
carlstrom_phyllosphere_2019,20,3,0.018240164470176,LENS restricted minus Fixed mean,auprc
carlstrom_phyllosphere_2019,20,4,0.009530230727555794,LENS restricted minus Fixed mean,auprc
carlstrom_phyllosphere_2019,20,5,0.140110012474766,LENS restricted minus Fixed mean,auprc
carlstrom_phyllosphere_2019,20,6,0.0,LENS restricted minus Fixed mean,auprc
carlstrom_phyllosphere_2019,20,7,0.0,LENS restricted minus Fixed mean,auprc
carlstrom_phyllosphere_2019,20,8,-0.0026585764781800053,LENS restricted minus Fixed mean,auprc
carlstrom_phyllosphere_2019,20,9,0.0,LENS restricted minus Fixed mean,auprc
carlstrom_phyllosphere_2019,20,10,0.07219000222836919,LENS restricted minus Fixed mean,auprc
carlstrom_phyllosphere_2019,20,11,0.0,LENS restricted minus Fixed mean,auprc
carlstrom_phyllosphere_2019,20,12,0.0,LENS restricted minus Fixed mean,auprc
carlstrom_phyllosphere_2019,20,13,0.0,LENS restricted minus Fixed mean,auprc
carlstrom_phyllosphere_2019,20,14,0.0,LENS restricted minus Fixed mean,auprc
carlstrom_phyllosphere_2019,20,15,0.015558407921557896,LENS restricted minus Fixed mean,auprc
carlstrom_phyllosphere_2019,20,16,0.016993866280644296,LENS restricted minus Fixed mean,auprc
carlstrom_phyllosphere_2019,20,17,0.048028163675403385,LENS restricted minus Fixed mean,auprc
carlstrom_phyllosphere_2019,20,18,0.0,LENS restricted minus Fixed mean,auprc
carlstrom_phyllosphere_2019,20,19,0.0,LENS restricted minus Fixed mean,auprc
carlstrom_phyllosphere_2019,20,20,0.0,LENS restricted minus Fixed mean,auprc
carlstrom_phyllosphere_2019,50,1,-0.013023620140107689,LENS restricted minus Fixed mean,auprc
carlstrom_phyllosphere_2019,50,2,0.05585658198484071,LENS restricted minus Fixed mean,auprc
carlstrom_phyllosphere_2019,50,3,0.1384844667216601,LENS restricted minus Fixed mean,auprc
carlstrom_phyllosphere_2019,50,4,0.10505324836252851,LENS restricted minus Fixed mean,auprc
carlstrom_phyllosphere_2019,50,5,0.18561907865350258,LENS restricted minus Fixed mean,auprc
carlstrom_phyllosphere_2019,50,6,0.12052549421345221,LENS restricted minus Fixed mean,auprc
carlstrom_phyllosphere_2019,50,7,0.03517696690865721,LENS restricted minus Fixed mean,auprc
carlstrom_phyllosphere_2019,50,8,0.22682699796898037,LENS restricted minus Fixed mean,auprc
carlstrom_phyllosphere_2019,50,9,0.12248855084739613,LENS restricted minus Fixed mean,auprc
carlstrom_phyllosphere_2019,50,10,0.018589658982810398,LENS restricted minus Fixed mean,auprc
carlstrom_phyllosphere_2019,50,11,0.03182346163270028,LENS restricted minus Fixed mean,auprc
carlstrom_phyllosphere_2019,50,12,0.0724430188345477,LENS restricted minus Fixed mean,auprc
carlstrom_phyllosphere_2019,50,13,-0.036780014440968706,LENS restricted minus Fixed mean,auprc
carlstrom_phyllosphere_2019,50,14,0.0,LENS restricted minus Fixed mean,auprc
carlstrom_phyllosphere_2019,50,15,-0.005191721928008999,LENS restricted minus Fixed mean,auprc
carlstrom_phyllosphere_2019,50,16,0.014371352071376298,LENS restricted minus Fixed mean,auprc
carlstrom_phyllosphere_2019,50,17,0.003985025567745992,LENS restricted minus Fixed mean,auprc
carlstrom_phyllosphere_2019,50,18,-0.008275758070331901,LENS restricted minus Fixed mean,auprc
carlstrom_phyllosphere_2019,50,19,-0.06711603853135999,LENS restricted minus Fixed mean,auprc
carlstrom_phyllosphere_2019,50,20,-0.012343088845629208,LENS restricted minus Fixed mean,auprc
carlstrom_phyllosphere_2019,100,1,0.023782507138938286,LENS restricted minus Fixed mean,auprc
carlstrom_phyllosphere_2019,100,2,0.06401246760576242,LENS restricted minus Fixed mean,auprc
carlstrom_phyllosphere_2019,100,3,0.00022652673821529912,LENS restricted minus Fixed mean,auprc
carlstrom_phyllosphere_2019,100,4,0.22243049026597106,LENS restricted minus Fixed mean,auprc
carlstrom_phyllosphere_2019,100,5,0.169440939493686,LENS restricted minus Fixed mean,auprc
carlstrom_phyllosphere_2019,100,6,0.06144953792863811,LENS restricted minus Fixed mean,auprc
carlstrom_phyllosphere_2019,100,7,-0.0049007928813142865,LENS restricted minus Fixed mean,auprc
carlstrom_phyllosphere_2019,100,8,0.10649724923694509,LENS restricted minus Fixed mean,auprc
carlstrom_phyllosphere_2019,100,9,0.07823357599997002,LENS restricted minus Fixed mean,auprc
carlstrom_phyllosphere_2019,100,10,0.041373589106571185,LENS restricted minus Fixed mean,auprc
carlstrom_phyllosphere_2019,100,11,0.082764260980633,LENS restricted minus Fixed mean,auprc
carlstrom_phyllosphere_2019,100,12,0.011043116040825099,LENS restricted minus Fixed mean,auprc
carlstrom_phyllosphere_2019,100,13,-0.0663174686821939,LENS restricted minus Fixed mean,auprc
carlstrom_phyllosphere_2019,100,14,0.04326904387250319,LENS restricted minus Fixed mean,auprc
carlstrom_phyllosphere_2019,100,15,0.07310466756839389,LENS restricted minus Fixed mean,auprc
carlstrom_phyllosphere_2019,100,16,0.059602219216065094,LENS restricted minus Fixed mean,auprc
carlstrom_phyllosphere_2019,100,17,0.021456374299710396,LENS restricted minus Fixed mean,auprc
carlstrom_phyllosphere_2019,100,18,-0.01407231573288839,LENS restricted minus Fixed mean,auprc
carlstrom_phyllosphere_2019,100,19,-0.08449078218252469,LENS restricted minus Fixed mean,auprc
carlstrom_phyllosphere_2019,100,20,0.008758817592598,LENS restricted minus Fixed mean,auprc
carlstrom_phyllosphere_2019,200,1,0.03241712727789939,LENS restricted minus Fixed mean,auprc
carlstrom_phyllosphere_2019,200,2,0.025190987205356494,LENS restricted minus Fixed mean,auprc
carlstrom_phyllosphere_2019,200,3,0.0328826035286415,LENS restricted minus Fixed mean,auprc
carlstrom_phyllosphere_2019,200,4,0.3020998055878103,LENS restricted minus Fixed mean,auprc
carlstrom_phyllosphere_2019,200,5,0.21032502573202372,LENS restricted minus Fixed mean,auprc
carlstrom_phyllosphere_2019,200,6,0.03775772698398061,LENS restricted minus Fixed mean,auprc
carlstrom_phyllosphere_2019,200,7,0.03817223138715539,LENS restricted minus Fixed mean,auprc
carlstrom_phyllosphere_2019,200,8,0.2025040360529029,LENS restricted minus Fixed mean,auprc
carlstrom_phyllosphere_2019,200,9,0.05428994037738211,LENS restricted minus Fixed mean,auprc
carlstrom_phyllosphere_2019,200,10,0.08475650758709799,LENS restricted minus Fixed mean,auprc
carlstrom_phyllosphere_2019,200,11,0.05467393564797518,LENS restricted minus Fixed mean,auprc
carlstrom_phyllosphere_2019,200,12,0.062362689328441995,LENS restricted minus Fixed mean,auprc
carlstrom_phyllosphere_2019,200,13,-0.054398606866214505,LENS restricted minus Fixed mean,auprc
carlstrom_phyllosphere_2019,200,14,0.07546715860424519,LENS restricted minus Fixed mean,auprc
carlstrom_phyllosphere_2019,200,15,0.04340060122408419,LENS restricted minus Fixed mean,auprc
carlstrom_phyllosphere_2019,200,16,0.056082952782750495,LENS restricted minus Fixed mean,auprc
carlstrom_phyllosphere_2019,200,17,0.007383077619304679,LENS restricted minus Fixed mean,auprc
carlstrom_phyllosphere_2019,200,18,0.0666684483627869,LENS restricted minus Fixed mean,auprc
carlstrom_phyllosphere_2019,200,19,0.039463725340055905,LENS restricted minus Fixed mean,auprc
carlstrom_phyllosphere_2019,200,20,0.05017712232741792,LENS restricted minus Fixed mean,auprc
carlstrom_phyllosphere_2019,275,1,0.044159806691976694,LENS restricted minus Fixed mean,auprc
carlstrom_phyllosphere_2019,275,2,0.11204845178792079,LENS restricted minus Fixed mean,auprc
carlstrom_phyllosphere_2019,275,3,0.0242400768919607,LENS restricted minus Fixed mean,auprc
carlstrom_phyllosphere_2019,275,4,0.09575540804454709,LENS restricted minus Fixed mean,auprc
carlstrom_phyllosphere_2019,275,5,0.16040997724146427,LENS restricted minus Fixed mean,auprc
carlstrom_phyllosphere_2019,275,6,-0.012909335012621093,LENS restricted minus Fixed mean,auprc
carlstrom_phyllosphere_2019,275,7,0.04392946444640761,LENS restricted minus Fixed mean,auprc
carlstrom_phyllosphere_2019,275,8,0.19825377179414871,LENS restricted minus Fixed mean,auprc
carlstrom_phyllosphere_2019,275,9,0.1418009301634579,LENS restricted minus Fixed mean,auprc
carlstrom_phyllosphere_2019,275,10,0.08244656447522539,LENS restricted minus Fixed mean,auprc
