analysis_set,design,taxon_fraction,repeat,selected_taxa,calibration_pairs,calibration_positives,test_pairs,test_positives,feature_set,model_fitted,selected_method,auprc,auroc,f1,threshold
butyrate_assembly_2021,taxon_panel,0.2,35,5,7,4,48,42,network_scores,True,,0.874547102173292,0.4285714285714286,0.9195402298850575,0.4922478487319641
butyrate_assembly_2021,taxon_panel,0.2,35,5,7,4,48,42,direct_abundance,True,,0.9366005520235346,0.6825396825396826,0.0,0.49894222486948087
butyrate_assembly_2021,taxon_panel,0.2,35,5,7,4,48,42,combined,True,,0.9329564737628435,0.6626984126984128,0.0,0.5136028023119713
butyrate_assembly_2021,distributed_pairs,0.2,35,5,7,6,97,70,selected_unsupervised,True,PLNNetwork,0.7683708713534141,0.5544973544973545,0.8383233532934131,0.172307692307692
butyrate_assembly_2021,distributed_pairs,0.2,35,5,7,6,97,70,network_scores,True,,0.7370910218227233,0.5280423280423281,0.8313253012048193,0.4928550840721112
butyrate_assembly_2021,distributed_pairs,0.2,35,5,7,6,97,70,direct_abundance,True,,0.8044154025655486,0.6619047619047619,0.8535031847133758,0.4809319196798249
butyrate_assembly_2021,distributed_pairs,0.2,35,5,7,6,97,70,combined,True,,0.8015474773909781,0.6656084656084656,0.8607594936708861,0.47772280516090637
butyrate_assembly_2021,taxon_panel,0.2,36,5,4,4,70,47,selected_unsupervised,False,Mean rank,0.6974846493538133,0.5675300647548567,0.7884615384615384,0.307179487179487
butyrate_assembly_2021,taxon_panel,0.2,36,5,4,4,70,47,network_scores,False,,0.6714285714285714,0.5,0.8034188034188035,1.0
butyrate_assembly_2021,taxon_panel,0.2,36,5,4,4,70,47,direct_abundance,False,,0.6714285714285714,0.5,0.8034188034188035,1.0
butyrate_assembly_2021,taxon_panel,0.2,36,5,4,4,70,47,combined,False,,0.6714285714285714,0.5,0.8034188034188035,1.0
butyrate_assembly_2021,distributed_pairs,0.2,36,5,4,3,100,73,selected_unsupervised,True,SparCC,0.8131135367694837,0.5961440892947741,0.76,0.227692307692308
butyrate_assembly_2021,distributed_pairs,0.2,36,5,4,3,100,73,network_scores,True,,0.7004612813149207,0.3866057838660579,0.8304093567251462,0.49740327889621927
butyrate_assembly_2021,distributed_pairs,0.2,36,5,4,3,100,73,direct_abundance,True,,0.7509671878756273,0.541349568746829,0.7866666666666666,0.49555129027233774
butyrate_assembly_2021,distributed_pairs,0.2,36,5,4,3,100,73,combined,True,,0.7320765356193669,0.5002536783358701,0.7974683544303798,0.49661903379659417
butyrate_assembly_2021,taxon_panel,0.2,37,5,4,3,52,31,selected_unsupervised,True,Poisson GLMNet,0.5173478791343196,0.31490015360983103,0.4838709677419355,0.264615384615385
butyrate_assembly_2021,taxon_panel,0.2,37,5,4,3,52,31,network_scores,True,,0.5449699796210763,0.4178187403993856,0.6129032258064516,0.49559835384975914
butyrate_assembly_2021,taxon_panel,0.2,37,5,4,3,52,31,direct_abundance,True,,0.5932283461399889,0.4270353302611367,0.5882352941176471,0.4996238478664206
butyrate_assembly_2021,taxon_panel,0.2,37,5,4,3,52,31,combined,True,,0.6000178991008781,0.4316436251920123,0.5588235294117647,0.5026405773910897
butyrate_assembly_2021,distributed_pairs,0.2,37,5,4,2,100,74,selected_unsupervised,True,SparCC,0.8235510732210994,0.604989604989605,0.7924528301886793,0.163076923076923
butyrate_assembly_2021,distributed_pairs,0.2,37,5,4,2,100,74,network_scores,True,,0.6728163207465,0.4085239085239085,0.09523809523809523,0.5107361946579723
butyrate_assembly_2021,distributed_pairs,0.2,37,5,4,2,100,74,direct_abundance,True,,0.7718659395397538,0.4579002079002079,0.4672897196261682,0.5351949063394258
butyrate_assembly_2021,distributed_pairs,0.2,37,5,4,2,100,74,combined,True,,0.7340944035917,0.4272349272349272,0.30434782608695654,0.5442871309645994
butyrate_assembly_2021,taxon_panel,0.2,40,5,4,1,65,54,selected_unsupervised,True,Poisson GLMNet,0.8189339122756157,0.5126262626262627,0.03571428571428571,0.867692307692308
butyrate_assembly_2021,taxon_panel,0.2,40,5,4,1,65,54,network_scores,True,,0.8180691875611624,0.39898989898989895,0.0,0.5102390344930942
butyrate_assembly_2021,taxon_panel,0.2,40,5,4,1,65,54,direct_abundance,True,,0.8900742375342104,0.5993265993265994,0.07142857142857142,0.5182250035110635
butyrate_assembly_2021,taxon_panel,0.2,40,5,4,1,65,54,combined,True,,0.8815685940573297,0.5707070707070707,0.03636363636363636,0.5278254630065159
butyrate_assembly_2021,distributed_pairs,0.2,40,5,4,3,100,73,selected_unsupervised,True,Poisson GLMNet,0.6790459319334381,0.42871638762049724,0.8439306358381503,0.1
butyrate_assembly_2021,distributed_pairs,0.2,40,5,4,3,100,73,network_scores,True,,0.6572322587826657,0.3952308472856418,0.4074074074074074,0.5003504811752375
butyrate_assembly_2021,distributed_pairs,0.2,40,5,4,3,100,73,direct_abundance,True,,0.8160736063389089,0.5748351090816844,0.5370370370370371,0.5113256496317493
butyrate_assembly_2021,distributed_pairs,0.2,40,5,4,3,100,73,combined,True,,0.7832967234676349,0.5352612886859462,0.42857142857142855,0.5139696483990288
butyrate_assembly_2021,taxon_panel,0.2,42,5,4,3,66,48,selected_unsupervised,True,SparCC,0.7844169544947523,0.5335648148148149,0.7619047619047619,0.147692307692308
butyrate_assembly_2021,taxon_panel,0.2,42,5,4,3,66,48,network_scores,True,,0.7150846264142748,0.48263888888888895,0.8256880733944955,0.49584568766096343
butyrate_assembly_2021,taxon_panel,0.2,42,5,4,3,66,48,direct_abundance,True,,0.7041291671325645,0.474537037037037,0.5925925925925926,0.5031112074723683
butyrate_assembly_2021,taxon_panel,0.2,42,5,4,3,66,48,combined,True,,0.7071326786224025,0.4849537037037037,0.5,0.5125971140433487
butyrate_assembly_2021,distributed_pairs,0.2,42,5,4,3,100,73,selected_unsupervised,True,Poisson GLMNet,0.6719825514021535,0.41679350583460173,0.32323232323232326,0.652307692307692
butyrate_assembly_2021,distributed_pairs,0.2,42,5,4,3,100,73,network_scores,True,,0.6794362378129759,0.37037037037037035,0.3619047619047619,0.4963881761529882
butyrate_assembly_2021,distributed_pairs,0.2,42,5,4,3,100,73,direct_abundance,True,,0.6906782818269765,0.4479959411466261,0.42201834862385323,0.5029798932144499
butyrate_assembly_2021,distributed_pairs,0.2,42,5,4,3,100,73,combined,True,,0.6649301794063709,0.3987823439878235,0.12195121951219512,0.5090595867818284
butyrate_assembly_2021,taxon_panel,0.2,43,5,5,4,53,35,selected_unsupervised,True,SparCC,0.7483956132321289,0.5746031746031747,0.7407407407407407,0.147692307692308
butyrate_assembly_2021,taxon_panel,0.2,43,5,5,4,53,35,network_scores,True,,0.642854945946456,0.4793650793650793,0.6470588235294118,0.493714943488576
butyrate_assembly_2021,taxon_panel,0.2,43,5,5,4,53,35,direct_abundance,True,,0.6424069926289567,0.4507936507936508,0.7407407407407407,0.48915435276488123
butyrate_assembly_2021,taxon_panel,0.2,43,5,5,4,53,35,combined,True,,0.6487803839633568,0.45238095238095244,0.7317073170731707,0.4838617621925344
butyrate_assembly_2021,distributed_pairs,0.2,43,5,5,4,99,72,selected_unsupervised,True,SparCC,0.8090244053871147,0.5982510288065844,0.8192771084337349,0.0584615384615385
butyrate_assembly_2021,distributed_pairs,0.2,43,5,5,4,99,72,network_scores,True,,0.6915111159916324,0.45421810699588483,0.7482993197278912,0.4984295077206269
butyrate_assembly_2021,distributed_pairs,0.2,43,5,5,4,99,72,direct_abundance,True,,0.8253948927152515,0.6075102880658436,0.7651006711409396,0.4833524135965145
butyrate_assembly_2021,distributed_pairs,0.2,43,5,5,4,99,72,combined,True,,0.8078461106241412,0.6018518518518519,0.7651006711409396,0.4844582558551912
butyrate_assembly_2021,taxon_panel,0.2,46,5,6,6,53,31,selected_unsupervised,False,Mean rank,0.5851916503333103,0.5278592375366569,0.72,0.27538461538461534
butyrate_assembly_2021,taxon_panel,0.2,46,5,6,6,53,31,network_scores,False,,0.5849056603773585,0.5,0.7380952380952381,1.0
butyrate_assembly_2021,taxon_panel,0.2,46,5,6,6,53,31,direct_abundance,False,,0.5849056603773585,0.5,0.7380952380952381,1.0
butyrate_assembly_2021,taxon_panel,0.2,46,5,6,6,53,31,combined,False,,0.5849056603773585,0.5,0.7380952380952381,1.0
butyrate_assembly_2021,distributed_pairs,0.2,46,5,6,5,98,71,selected_unsupervised,True,SparCC,0.8080295556714971,0.5873761085028691,0.6771653543307087,0.375384615384615
butyrate_assembly_2021,distributed_pairs,0.2,46,5,6,5,98,71,network_scores,True,,0.809719181232055,0.5878977569118414,0.8313253012048193,0.49243749915240087
butyrate_assembly_2021,distributed_pairs,0.2,46,5,6,5,98,71,direct_abundance,True,,0.8283816942018393,0.656755346896192,0.7611940298507462,0.48784403301637447
butyrate_assembly_2021,distributed_pairs,0.2,46,5,6,5,98,71,combined,True,,0.8351705854035939,0.6551904016692749,0.7205882352941176,0.490171715954791
butyrate_assembly_2021,taxon_panel,0.2,47,5,4,3,66,49,selected_unsupervised,True,Poisson GLMNet,0.6787524312596179,0.37695078031212487,0.4444444444444444,0.544615384615385
butyrate_assembly_2021,taxon_panel,0.2,47,5,4,3,66,49,network_scores,True,,0.6976124393140534,0.45378151260504196,0.5263157894736842,0.49496459036696455
butyrate_assembly_2021,taxon_panel,0.2,47,5,4,3,66,49,direct_abundance,True,,0.7381640371240598,0.4129651860744298,0.5647058823529412,0.5084730125806913
butyrate_assembly_2021,taxon_panel,0.2,47,5,4,3,66,49,combined,True,,0.7304840197865757,0.3985594237695078,0.5783132530120482,0.5037924878870267
butyrate_assembly_2021,distributed_pairs,0.2,47,5,4,3,100,73,selected_unsupervised,True,Poisson GLMNet,0.674400222845529,0.415271435819381,0.6666666666666666,0.249230769230769
butyrate_assembly_2021,distributed_pairs,0.2,47,5,4,3,100,73,network_scores,True,,0.6883497229066724,0.3871131405377981,0.7701863354037267,0.49380836804258943
butyrate_assembly_2021,distributed_pairs,0.2,47,5,4,3,100,73,direct_abundance,True,,0.7631177110977976,0.532217148655505,0.509090909090909,0.4997703848401358
butyrate_assembly_2021,distributed_pairs,0.2,47,5,4,3,100,73,combined,True,,0.7485258968417807,0.4906139015728057,0.37623762376237624,0.5035855303296716
butyrate_assembly_2021,taxon_panel,0.2,48,5,4,4,66,49,selected_unsupervised,False,Mean rank,0.7260135690602081,0.4531812725090036,0.8571428571428571,0.19794871794871802
butyrate_assembly_2021,taxon_panel,0.2,48,5,4,4,66,49,network_scores,False,,0.7424242424242424,0.5,0.8521739130434782,1.0
butyrate_assembly_2021,taxon_panel,0.2,48,5,4,4,66,49,direct_abundance,False,,0.7424242424242424,0.5,0.8521739130434782,1.0
butyrate_assembly_2021,taxon_panel,0.2,48,5,4,4,66,49,combined,False,,0.7424242424242424,0.5,0.8521739130434782,1.0
butyrate_assembly_2021,distributed_pairs,0.2,48,5,4,4,100,72,selected_unsupervised,False,Mean rank,0.7363034145745623,0.5540674603174603,0.8395061728395061,0.24461538461538476
butyrate_assembly_2021,distributed_pairs,0.2,48,5,4,4,100,72,network_scores,False,,0.72,0.5,0.8372093023255814,1.0
butyrate_assembly_2021,distributed_pairs,0.2,48,5,4,4,100,72,direct_abundance,False,,0.72,0.5,0.8372093023255814,1.0
butyrate_assembly_2021,distributed_pairs,0.2,48,5,4,4,100,72,combined,False,,0.72,0.5,0.8372093023255814,1.0
butyrate_assembly_2021,taxon_panel,0.2,49,5,3,3,68,51,selected_unsupervised,False,Mean rank,0.7417979010547525,0.5121107266435986,0.8571428571428571,0.16666666666666666
butyrate_assembly_2021,taxon_panel,0.2,49,5,3,3,68,51,network_scores,False,,0.75,0.5,0.8571428571428571,1.0
butyrate_assembly_2021,taxon_panel,0.2,49,5,3,3,68,51,direct_abundance,False,,0.75,0.5,0.8571428571428571,1.0
butyrate_assembly_2021,taxon_panel,0.2,49,5,3,3,68,51,combined,False,,0.75,0.5,0.8571428571428571,1.0
butyrate_assembly_2021,distributed_pairs,0.2,49,5,3,2,101,74,selected_unsupervised,True,SparCC,0.831499477481744,0.6176176176176177,0.7792207792207793,0.203076923076923
butyrate_assembly_2021,distributed_pairs,0.2,49,5,3,2,101,74,network_scores,True,,0.6792463430170216,0.438938938938939,0.42201834862385323,0.5061747520468207
butyrate_assembly_2021,distributed_pairs,0.2,49,5,3,2,101,74,direct_abundance,True,,0.6846057020136769,0.3848848848848849,0.6944444444444444,0.5156787921055992
butyrate_assembly_2021,distributed_pairs,0.2,49,5,3,2,101,74,combined,True,,0.6640620179237203,0.36136136136136143,0.5954198473282443,0.521165242863935
butyrate_assembly_2021,taxon_panel,0.2,50,5,4,3,68,47,selected_unsupervised,True,PLNNetwork,0.7331076791238338,0.5425531914893618,0.6265060240963856,0.470769230769231
butyrate_assembly_2021,taxon_panel,0.2,50,5,4,3,68,47,network_scores,True,,0.7537660028736322,0.5349544072948328,0.2222222222222222,0.5001896123424014
butyrate_assembly_2021,taxon_panel,0.2,50,5,4,3,68,47,direct_abundance,True,,0.5608201789938358,0.270516717325228,0.14035087719298245,0.5032421293444489
butyrate_assembly_2021,taxon_panel,0.2,50,5,4,3,68,47,combined,True,,0.5784871128120203,0.2978723404255319,0.07547169811320754,0.5035083300938341
butyrate_assembly_2021,distributed_pairs,0.2,50,5,4,3,100,73,selected_unsupervised,True,SparCC,0.8110867114038798,0.5854895991882293,0.7549668874172185,0.227692307692308
butyrate_assembly_2021,distributed_pairs,0.2,50,5,4,3,100,73,network_scores,True,,0.8321650468363215,0.6078132927447996,0.7549668874172185,0.49801913185482477
butyrate_assembly_2021,distributed_pairs,0.2,50,5,4,3,100,73,direct_abundance,True,,0.8406084324024805,0.6402841197361745,0.41237113402061853,0.49958245665791723
butyrate_assembly_2021,distributed_pairs,0.2,50,5,4,3,100,73,combined,True,,0.8456555746914731,0.6570268899036023,0.5046728971962616,0.49780050986613783
butyrate_assembly_2021,taxon_panel,0.2,51,5,7,3,51,36,selected_unsupervised,True,SparCC,0.8461087014749664,0.6351851851851853,0.52,0.698461538461539
butyrate_assembly_2021,taxon_panel,0.2,51,5,7,3,51,36,network_scores,True,,0.8444175499840824,0.6833333333333333,0.3181818181818182,0.5059923828193992
butyrate_assembly_2021,taxon_panel,0.2,51,5,7,3,51,36,direct_abundance,True,,0.7824857745479737,0.5333333333333334,0.6451612903225806,0.512780912762215
butyrate_assembly_2021,taxon_panel,0.2,51,5,7,3,51,36,combined,True,,0.8226924090157693,0.5925925925925926,0.7096774193548387,0.5097046380075583
butyrate_assembly_2021,distributed_pairs,0.2,51,5,7,4,97,72,selected_unsupervised,True,PLNNetwork,0.7880885314838593,0.5483333333333333,0.5565217391304348,0.541538461538462
butyrate_assembly_2021,distributed_pairs,0.2,51,5,7,4,97,72,network_scores,True,,0.7905234462396407,0.5672222222222223,0.6771653543307087,0.4956994926798527
butyrate_assembly_2021,distributed_pairs,0.2,51,5,7,4,97,72,direct_abundance,True,,0.8302444940045277,0.6022222222222222,0.40860215053763443,0.505821025086246
butyrate_assembly_2021,distributed_pairs,0.2,51,5,7,4,97,72,combined,True,,0.8073442603682695,0.6383333333333333,0.5471698113207547,0.4995652739318641
butyrate_assembly_2021,taxon_panel,0.2,52,5,4,3,67,50,selected_unsupervised,True,SparCC,0.8049724250295014,0.5811764705882353,0.7962962962962963,0.163076923076923
butyrate_assembly_2021,taxon_panel,0.2,52,5,4,3,67,50,network_scores,True,,0.7266281134458975,0.4905882352941176,0.8181818181818182,0.4965065009337837
butyrate_assembly_2021,taxon_panel,0.2,52,5,4,3,67,50,direct_abundance,True,,0.75674192595897,0.45176470588235296,0.5,0.5098895119786552
butyrate_assembly_2021,taxon_panel,0.2,52,5,4,3,67,50,combined,True,,0.7585002349702202,0.4505882352941177,0.5,0.5138836089951861
butyrate_assembly_2021,distributed_pairs,0.2,52,5,4,3,100,73,selected_unsupervised,True,SparCC,0.8138549817389142,0.593607305936073,0.7843137254901961,0.196923076923077
butyrate_assembly_2021,distributed_pairs,0.2,52,5,4,3,100,73,network_scores,True,,0.7863219648493851,0.5657026889903602,0.47706422018348627,0.49720300281507607
butyrate_assembly_2021,distributed_pairs,0.2,52,5,4,3,100,73,direct_abundance,True,,0.7098861777821353,0.47285641806189754,0.55,0.496580064113026
butyrate_assembly_2021,distributed_pairs,0.2,52,5,4,3,100,73,combined,True,,0.7042752603006212,0.5266362252663623,0.40384615384615385,0.49411332744054753
butyrate_assembly_2021,taxon_panel,0.2,53,5,2,2,71,52,selected_unsupervised,False,Mean rank,0.7741772365468483,0.5946356275303644,0.8524590163934426,0.16666666666666666
butyrate_assembly_2021,taxon_panel,0.2,53,5,2,2,71,52,network_scores,False,,0.7323943661971831,0.5,0.8455284552845529,1.0
butyrate_assembly_2021,taxon_panel,0.2,53,5,2,2,71,52,direct_abundance,False,,0.7323943661971831,0.5,0.8455284552845529,1.0
butyrate_assembly_2021,taxon_panel,0.2,53,5,2,2,71,52,combined,False,,0.7323943661971831,0.5,0.8455284552845529,1.0
butyrate_assembly_2021,distributed_pairs,0.2,53,5,2,2,102,74,selected_unsupervised,False,Mean rank,0.7363705390720712,0.5424710424710425,0.608,0.4641025641025644
butyrate_assembly_2021,distributed_pairs,0.2,53,5,2,2,102,74,network_scores,False,,0.7254901960784313,0.5,0.8409090909090909,1.0
butyrate_assembly_2021,distributed_pairs,0.2,53,5,2,2,102,74,direct_abundance,False,,0.7254901960784313,0.5,0.8409090909090909,1.0
butyrate_assembly_2021,distributed_pairs,0.2,53,5,2,2,102,74,combined,False,,0.7254901960784313,0.5,0.8409090909090909,1.0
butyrate_assembly_2021,taxon_panel,0.2,54,5,6,4,50,28,selected_unsupervised,True,SparCC,0.6413879279124676,0.5357142857142857,0.5384615384615384,0.381538461538462
butyrate_assembly_2021,taxon_panel,0.2,54,5,6,4,50,28,network_scores,True,,0.5833163242263248,0.5113636363636364,0.43478260869565216,0.49469314096202827
butyrate_assembly_2021,taxon_panel,0.2,54,5,6,4,50,28,direct_abundance,True,,0.625311597873238,0.4496753246753247,0.5161290322580645,0.5164463007133872
butyrate_assembly_2021,taxon_panel,0.2,54,5,6,4,50,28,combined,True,,0.6285199456139693,0.45129870129870125,0.5357142857142857,0.5142221523921073
butyrate_assembly_2021,distributed_pairs,0.2,54,5,6,5,98,71,selected_unsupervised,True,Mean rank,0.737085892916191,0.5419926969222744,0.84472049689441,0.24410256410256415
butyrate_assembly_2021,distributed_pairs,0.2,54,5,6,5,98,71,network_scores,True,,0.7340254530055561,0.5492957746478873,0.84472049689441,0.49786483251268004
butyrate_assembly_2021,distributed_pairs,0.2,54,5,6,5,98,71,direct_abundance,True,,0.7011216970502263,0.42149191444966094,0.8313253012048193,0.4819209951122014
butyrate_assembly_2021,distributed_pairs,0.2,54,5,6,5,98,71,combined,True,,0.7107745656787583,0.47417840375586856,0.8452380952380952,0.48085015879509924
butyrate_assembly_2021,taxon_panel,0.2,55,5,7,7,49,32,selected_unsupervised,False,Mean rank,0.6434862917422286,0.5,0.8,0.24410256410256415
butyrate_assembly_2021,taxon_panel,0.2,55,5,7,7,49,32,network_scores,False,,0.6530612244897959,0.5,0.7901234567901234,1.0
butyrate_assembly_2021,taxon_panel,0.2,55,5,7,7,49,32,direct_abundance,False,,0.6530612244897959,0.5,0.7901234567901234,1.0
butyrate_assembly_2021,taxon_panel,0.2,55,5,7,7,49,32,combined,False,,0.6530612244897959,0.5,0.7901234567901234,1.0
butyrate_assembly_2021,distributed_pairs,0.2,55,5,7,5,97,71,selected_unsupervised,True,PLNNetwork,0.7846941018917672,0.5639219934994583,0.6166666666666667,0.52
butyrate_assembly_2021,distributed_pairs,0.2,55,5,7,5,97,71,network_scores,True,,0.8252197390108953,0.5942578548212352,0.5471698113207547,0.4995085066247711
butyrate_assembly_2021,distributed_pairs,0.2,55,5,7,5,97,71,direct_abundance,True,,0.8248271169578778,0.6245937161430118,0.6271186440677966,0.49523087660359694
butyrate_assembly_2021,distributed_pairs,0.2,55,5,7,5,97,71,combined,True,,0.840041001778945,0.6338028169014085,0.5420560747663551,0.4964272929731117
butyrate_assembly_2021,taxon_panel,0.2,56,5,6,5,52,31,selected_unsupervised,True,Poisson GLMNet,0.5334922413476899,0.42396313364055305,0.7469879518072289,0.1
butyrate_assembly_2021,taxon_panel,0.2,56,5,6,5,52,31,network_scores,True,,0.6004830100403468,0.402457757296467,0.6486486486486487,0.4969345033764118
butyrate_assembly_2021,taxon_panel,0.2,56,5,6,5,52,31,direct_abundance,True,,0.6601661555665645,0.5299539170506913,0.7368421052631579,0.47997986440691365
