analysis_set,repeat,budget_fraction,budget_pairs,calibration_pool_pairs,calibration_taxa,test_taxa,test_pairs,test_positives,method,auprc,auroc,model_fitted
butyrate_assembly_2021,123,0.0,0,46,16,10,9,7,SPIEC-EASI,0.7777777777777778,0.5,False
butyrate_assembly_2021,123,0.2,10,46,16,10,9,7,Supervised combined,0.8260204081632654,0.5714285714285714,True
butyrate_assembly_2021,123,0.4,19,46,16,10,9,7,Supervised combined,0.7545918367346939,0.5,True
butyrate_assembly_2021,123,0.6,28,46,16,10,9,7,Supervised combined,0.7253968253968254,0.35714285714285715,True
butyrate_assembly_2021,123,0.8,37,46,16,10,9,7,Supervised combined,0.8736394557823128,0.6428571428571428,True
butyrate_assembly_2021,124,0.0,0,38,16,10,14,10,PLNNetwork,0.844047619047619,0.575,False
butyrate_assembly_2021,124,0.0,0,38,16,10,14,10,Poisson GLMNet,0.9290262515262514,0.825,False
butyrate_assembly_2021,124,0.0,0,38,16,10,14,10,SparCC,0.9669230769230769,0.9,False
butyrate_assembly_2021,124,0.0,0,38,16,10,14,10,Mean rank,0.9290262515262514,0.825,False
butyrate_assembly_2021,124,0.0,0,38,16,10,14,10,SPIEC-EASI,0.7142857142857143,0.5,False
butyrate_assembly_2021,124,0.2,8,38,16,10,14,10,Supervised combined,0.9809090909090908,0.95,True
butyrate_assembly_2021,124,0.4,16,38,16,10,14,10,Supervised combined,0.8986832611832611,0.75,True
butyrate_assembly_2021,124,0.6,23,38,16,10,14,10,Supervised combined,0.769057609057609,0.4,True
butyrate_assembly_2021,124,0.8,31,38,16,10,14,10,Supervised combined,0.8037545787545787,0.5,True
butyrate_assembly_2021,125,0.0,0,38,16,10,16,11,PLNNetwork,0.8298160173160173,0.6909090909090909,False
butyrate_assembly_2021,125,0.0,0,38,16,10,16,11,Poisson GLMNet,0.7026875901875902,0.5272727272727273,False
butyrate_assembly_2021,125,0.0,0,38,16,10,16,11,SparCC,0.8995425029515939,0.7454545454545455,False
butyrate_assembly_2021,125,0.0,0,38,16,10,16,11,Mean rank,0.8605505605505606,0.7090909090909091,False
butyrate_assembly_2021,125,0.0,0,38,16,10,16,11,SPIEC-EASI,0.6875,0.5,False
butyrate_assembly_2021,125,0.2,8,38,16,10,16,11,Supervised combined,0.9298094582185491,0.8181818181818182,True
butyrate_assembly_2021,125,0.4,16,38,16,10,16,11,Supervised combined,0.8973780007870917,0.7636363636363637,True
butyrate_assembly_2021,125,0.6,23,38,16,10,16,11,Supervised combined,0.8762921422012331,0.7636363636363637,True
butyrate_assembly_2021,125,0.8,31,38,16,10,16,11,Supervised combined,0.7752511377511377,0.6909090909090909,True
butyrate_assembly_2021,126,0.0,0,39,16,10,17,13,PLNNetwork,0.8832166199813256,0.6923076923076923,False
butyrate_assembly_2021,126,0.0,0,39,16,10,17,13,Poisson GLMNet,0.796591405075568,0.6346153846153846,False
butyrate_assembly_2021,126,0.0,0,39,16,10,17,13,SparCC,0.8787935166894443,0.6730769230769231,False
butyrate_assembly_2021,126,0.0,0,39,16,10,17,13,Mean rank,0.8128024753024752,0.6923076923076923,False
butyrate_assembly_2021,126,0.0,0,39,16,10,17,13,SPIEC-EASI,0.7647058823529411,0.5,False
butyrate_assembly_2021,126,0.2,8,39,16,10,17,13,Supervised combined,0.8060293150790887,0.4807692307692307,True
butyrate_assembly_2021,126,0.4,16,39,16,10,17,13,Supervised combined,0.9390234765234766,0.7884615384615385,True
butyrate_assembly_2021,126,0.6,24,39,16,10,17,13,Supervised combined,0.9493303704842166,0.8653846153846154,True
butyrate_assembly_2021,126,0.8,32,39,16,10,17,13,Supervised combined,0.8356168404245328,0.6538461538461539,True
butyrate_assembly_2021,127,0.0,0,40,16,10,15,14,PLNNetwork,0.9809523809523808,0.7142857142857143,False
butyrate_assembly_2021,127,0.0,0,40,16,10,15,14,Poisson GLMNet,0.9619047619047619,0.42857142857142855,False
butyrate_assembly_2021,127,0.0,0,40,16,10,15,14,SparCC,0.937983643340786,0.35714285714285715,False
butyrate_assembly_2021,127,0.0,0,40,16,10,15,14,Mean rank,0.9650528043385185,0.5714285714285714,False
butyrate_assembly_2021,127,0.0,0,40,16,10,15,14,SPIEC-EASI,0.9333333333333333,0.5,False
butyrate_assembly_2021,127,0.2,8,40,16,10,15,14,Supervised combined,0.8701265004836434,0.07142857142857142,True
butyrate_assembly_2021,127,0.4,16,40,16,10,15,14,Supervised combined,0.9117931671503099,0.21428571428571427,True
butyrate_assembly_2021,127,0.6,24,40,16,10,15,14,Supervised combined,0.9260788814360241,0.2857142857142857,True
butyrate_assembly_2021,127,0.8,32,40,16,10,15,14,Supervised combined,0.9786891679748821,0.7142857142857143,True
butyrate_assembly_2021,128,0.0,0,14,16,10,28,22,PLNNetwork,0.91597335745063,0.7575757575757576,False
butyrate_assembly_2021,128,0.0,0,14,16,10,28,22,Poisson GLMNet,0.7653837843677415,0.428030303030303,False
butyrate_assembly_2021,128,0.0,0,14,16,10,28,22,SparCC,0.8772046523056842,0.6136363636363635,False
