analysis_set,design,taxon_fraction,repeat,selected_taxa,calibration_pairs,calibration_outcomes,calibration_positives,test_pairs,test_outcomes,test_positives,test_prevalence,model_fitted,supervised_auprc,mean_rank_auprc,supervised_minus_mean_rank,plnnetwork_auprc,poisson_glmnet_auprc,sparcc_auprc
schafer_phyllosphere_2022,distributed_pairs,0.2,166,25,24,24,1,1500,1500,37,0.024666666666666667,True,0.15313624994780722,0.22169185096373276,-0.06855560101592553,0.06923894280871025,0.08351690745753869,0.12333199835195088
schafer_phyllosphere_2022,taxon_panel,0.2,167,25,68,68,0,941,941,32,0.03400637619553666,False,0.03400637619553666,0.22684944580153918,-0.1928430696060025,0.0763292430785872,0.07359486296892676,0.1560093205373248
schafer_phyllosphere_2022,distributed_pairs,0.2,167,25,68,68,4,1456,1456,34,0.023351648351648352,True,0.2270857527374784,0.2254012080342586,0.0016845447032198257,0.07550197531855166,0.08209567778375174,0.11987317952269674
schafer_phyllosphere_2022,taxon_panel,0.2,168,25,46,46,1,1028,1028,25,0.024319066147859923,True,0.14064882747195817,0.18444118196532028,-0.04379235449336211,0.04988477499935267,0.13757404284520883,0.13020095756024977
schafer_phyllosphere_2022,distributed_pairs,0.2,168,25,46,46,1,1478,1478,37,0.02503382949932341,True,0.055995294632643244,0.2364637486559419,-0.18046845402329867,0.080134333441167,0.08633903285593231,0.1273401734982948
schafer_phyllosphere_2022,taxon_panel,0.2,169,25,45,45,1,1038,1038,26,0.025048169556840076,True,0.12270158455511126,0.19329983865425066,-0.07059825409913939,0.06926880750639695,0.09089494785534444,0.11432126557992629
schafer_phyllosphere_2022,distributed_pairs,0.2,169,25,45,45,2,1479,1479,36,0.02434077079107505,True,0.1538572118415951,0.23028579894345816,-0.07642858710186307,0.08064341462607937,0.0719580050731,0.12684786209838939
schafer_phyllosphere_2022,taxon_panel,0.2,170,25,44,44,0,1039,1039,30,0.028873917228103944,False,0.028873917228103944,0.17335746714477368,-0.14448354991666973,0.05742292682780331,0.07695751633520675,0.11315277953738391
schafer_phyllosphere_2022,distributed_pairs,0.2,170,25,44,44,2,1480,1480,36,0.024324324324324326,True,0.09596544392471168,0.23368598574582605,-0.13772054182111437,0.07998379325007678,0.08833821928136998,0.1236592130730505
schafer_phyllosphere_2022,taxon_panel,0.2,171,25,47,47,0,1029,1029,26,0.025267249757045675,False,0.025267249757045675,0.23777700525187817,-0.2125097554948325,0.0780432045738168,0.12257201204828211,0.13276974376220585
schafer_phyllosphere_2022,distributed_pairs,0.2,171,25,47,47,2,1477,1477,36,0.024373730534867976,True,0.0703995078718031,0.23435053003169568,-0.16395102215989257,0.08106807347244863,0.08436714457582825,0.12614164694263874
schafer_phyllosphere_2022,taxon_panel,0.2,172,25,47,47,3,1027,1027,19,0.018500486854917234,True,0.16514314607391486,0.16555344610052386,-0.0004103000266089951,0.06559242815072262,0.06773246739935614,0.09524465228145958
schafer_phyllosphere_2022,distributed_pairs,0.2,172,25,47,47,4,1477,1477,34,0.023019634394041977,True,0.18014784990444516,0.19262419180022539,-0.01247634189578023,0.06408079889329582,0.07361293051935598,0.1149724617423449
schafer_phyllosphere_2022,taxon_panel,0.2,173,25,23,23,1,1119,1119,29,0.025915996425379804,True,0.15174273422410206,0.22885968669676235,-0.07711695247266029,0.06939169174566616,0.08171281306691693,0.1323899296327192
schafer_phyllosphere_2022,distributed_pairs,0.2,173,25,23,23,1,1501,1501,37,0.02465023317788141,True,0.14552408254703364,0.22499981433819505,-0.07947573179116141,0.07544516746421359,0.08321156044485603,0.12528641997708378
schafer_phyllosphere_2022,taxon_panel,0.2,174,25,23,23,1,1118,1118,25,0.022361359570661897,True,0.2014804102761692,0.18535535931652597,0.016125050959643228,0.0961129139578272,0.05095150658906692,0.10564823909697105
schafer_phyllosphere_2022,distributed_pairs,0.2,174,25,23,23,1,1501,1501,37,0.02465023317788141,True,0.19515137705536467,0.20206926395713898,-0.006917886901774306,0.06581940321570891,0.07257296666972216,0.1231963275385177
schafer_phyllosphere_2022,taxon_panel,0.2,175,25,47,47,0,1031,1031,30,0.029097963142580018,False,0.029097963142580018,0.2552167676583993,-0.22611880451581928,0.0968535162432942,0.07034549885703757,0.14364555910738222
schafer_phyllosphere_2022,distributed_pairs,0.2,175,25,47,47,1,1477,1477,37,0.025050778605280974,True,0.1377307282662222,0.22511893882042913,-0.08738821055420692,0.08049539784839084,0.07462969610432599,0.12329112904418717
schafer_phyllosphere_2022,taxon_panel,0.2,176,25,44,44,0,1038,1038,27,0.02601156069364162,False,0.02601156069364162,0.2194641879495581,-0.1934526272559165,0.08643575425581419,0.08019706641301713,0.1124740475509592
schafer_phyllosphere_2022,distributed_pairs,0.2,176,25,44,44,0,1480,1480,38,0.025675675675675677,False,0.025675675675675677,0.23229428259165408,-0.2066186069159784,0.07801451821415524,0.08308533751933952,0.1306629659307957
schafer_phyllosphere_2022,taxon_panel,0.2,177,25,64,64,1,947,947,29,0.030623020063357972,True,0.15628079992898541,0.2686049130945715,-0.1123241131655861,0.10747999000256188,0.08984389957250573,0.137309032114779
schafer_phyllosphere_2022,distributed_pairs,0.2,177,25,64,64,1,1460,1460,37,0.025342465753424658,True,0.13995237918181028,0.23291102270350783,-0.09295864352169755,0.0744780808256345,0.08497858767612587,0.13634722293784673
schafer_phyllosphere_2022,taxon_panel,0.2,178,25,87,87,2,855,855,17,0.019883040935672516,True,0.14483619382405744,0.2715019879221349,-0.1266657940980775,0.0690328763084181,0.10985287433422075,0.15517242472979104
schafer_phyllosphere_2022,distributed_pairs,0.2,178,25,87,87,2,1437,1437,36,0.025052192066805846,True,0.2123097641048676,0.2058544141546705,0.006455349950197087,0.0710650266124584,0.07535291811689258,0.12337793323566475
schafer_phyllosphere_2022,taxon_panel,0.2,179,25,47,47,0,1030,1030,32,0.031067961165048542,False,0.031067961165048542,0.23954080889661675,-0.2084728477315682,0.06838426012919563,0.0856199508316727,0.1740384002551172
schafer_phyllosphere_2022,distributed_pairs,0.2,179,25,47,47,2,1477,1477,36,0.024373730534867976,True,0.18671740291510266,0.20047346273748068,-0.013756059822378014,0.06972552876361453,0.08181481438813108,0.12052187583636607
schafer_phyllosphere_2022,taxon_panel,0.2,180,25,47,47,3,1031,1031,26,0.02521823472356935,True,0.23032203121331649,0.24956735966046967,-0.01924532844715318,0.09155537832851518,0.10602586712140201,0.12655992928080717
schafer_phyllosphere_2022,distributed_pairs,0.2,180,25,47,47,0,1477,1477,38,0.025727826675693975,False,0.025727826675693975,0.2309949200302735,-0.20526709335457952,0.07823108192007329,0.08290095913852412,0.1301143385370574
schafer_phyllosphere_2022,taxon_panel,0.2,181,25,47,47,1,1028,1028,27,0.026264591439688716,True,0.21427657198729474,0.2612704644790406,-0.046993892491745876,0.11392704425680081,0.08405237916275421,0.15496365664155048
schafer_phyllosphere_2022,distributed_pairs,0.2,181,25,47,47,2,1477,1477,36,0.024373730534867976,True,0.1778203201428625,0.23565313100105006,-0.05783281085818756,0.08260459242881786,0.07589011275086546,0.12953443575769324
schafer_phyllosphere_2022,taxon_panel,0.2,182,25,107,107,3,761,761,12,0.01576872536136662,True,0.04467475201130619,0.2275316570701126,-0.18285690505880642,0.04122031461273305,0.12633748131480732,0.12164417218081557
schafer_phyllosphere_2022,distributed_pairs,0.2,182,25,107,107,4,1417,1417,34,0.02399435426958363,True,0.2419058818750025,0.2346961200072755,0.00720976186772701,0.07837499809400542,0.07948317882254959,0.12142267286040886
schafer_phyllosphere_2022,taxon_panel,0.2,183,25,23,23,1,1123,1123,28,0.024933214603739984,True,0.20778770760458257,0.25249123117538846,-0.0447035235708059,0.07362815732138975,0.11251341172814283,0.1152249733260248
schafer_phyllosphere_2022,distributed_pairs,0.2,183,25,23,23,1,1501,1501,37,0.02465023317788141,True,0.18885930381156502,0.2006405021988177,-0.011781198387252695,0.06893160632791202,0.07925378097335864,0.12468741381146327
schafer_phyllosphere_2022,taxon_panel,0.2,184,25,110,110,4,759,759,12,0.015810276679841896,True,0.23131542582540768,0.2441233318938145,-0.012807906068406816,0.07570902976913207,0.08893515851467795,0.1303745851212855
schafer_phyllosphere_2022,distributed_pairs,0.2,184,25,110,110,3,1414,1414,35,0.024752475247524754,True,0.0485288548779724,0.24795701381470153,-0.19942815893672913,0.08343014109103218,0.09257610332486577,0.1317235423326443
schafer_phyllosphere_2022,taxon_panel,0.2,185,25,105,105,0,765,765,29,0.03790849673202614,False,0.03790849673202614,0.3145007261068054,-0.2765922293747793,0.13376254126761228,0.115799150051045,0.2120805827890657
schafer_phyllosphere_2022,distributed_pairs,0.2,185,25,105,105,0,1419,1419,38,0.026779422128259338,False,0.026779422128259338,0.23667480056796827,-0.20989537843970893,0.08349329198295319,0.08959161539088045,0.13196625666915238
schafer_phyllosphere_2022,taxon_panel,0.2,186,25,22,22,0,1128,1128,30,0.026595744680851064,False,0.026595744680851064,0.24404602086617275,-0.21745027618532167,0.10570759294757881,0.09859333300262721,0.11363455871961337
schafer_phyllosphere_2022,distributed_pairs,0.2,186,25,22,22,0,1502,1502,38,0.02529960053262317,False,0.02529960053262317,0.23129539270436458,-0.2059957921717414,0.07921312344826267,0.0819296447080496,0.12705068722599092
schafer_phyllosphere_2022,taxon_panel,0.2,187,25,46,46,0,1027,1027,23,0.022395326192794548,False,0.022395326192794548,0.25706058101815643,-0.23466525482536188,0.08633015608267264,0.07719620363325953,0.12103752635304076
schafer_phyllosphere_2022,distributed_pairs,0.2,187,25,46,46,0,1478,1478,38,0.02571041948579161,False,0.02571041948579161,0.23008084295288228,-0.20437042346709067,0.0784788472368307,0.08225654664268701,0.12933092232794444
schafer_phyllosphere_2022,taxon_panel,0.2,188,25,43,43,0,1032,1032,26,0.025193798449612403,False,0.025193798449612403,0.24936394852496388,-0.2241701500753515,0.0949973352030597,0.10134798862437504,0.1318791911225467
schafer_phyllosphere_2022,distributed_pairs,0.2,188,25,43,43,0,1481,1481,38,0.025658338960162053,False,0.025658338960162053,0.23355611080707805,-0.207897771846916,0.07800220002155346,0.08291587899581726,0.12984634381431537
schafer_phyllosphere_2022,taxon_panel,0.2,189,25,24,24,1,1118,1118,24,0.02146690518783542,True,0.12443374435601653,0.1792290073334976,-0.05479526297748105,0.060472336135840826,0.06466289978044275,0.12149853352605049
schafer_phyllosphere_2022,distributed_pairs,0.2,189,25,24,24,0,1500,1500,38,0.025333333333333333,False,0.025333333333333333,0.2320030425322079,-0.20666970919887456,0.07838535938847319,0.08184091409897862,0.13063035620984284
schafer_phyllosphere_2022,taxon_panel,0.2,190,25,89,89,0,848,848,30,0.03537735849056604,False,0.03537735849056604,0.24462392133356126,-0.20924656284299523,0.08746557774859662,0.08940096132137507,0.2060385559395656
schafer_phyllosphere_2022,distributed_pairs,0.2,190,25,89,89,1,1435,1435,37,0.02578397212543554,True,0.05776986851705773,0.24461691605374963,-0.1868470475366919,0.08369900784714272,0.08619163897944389,0.13980119981534123
schafer_phyllosphere_2022,taxon_panel,0.2,191,25,90,90,3,850,850,19,0.02235294117647059,True,0.1255566161362425,0.23254632309455678,-0.10698970695831428,0.08208333805857027,0.15727253783368333,0.12307758838392917
schafer_phyllosphere_2022,distributed_pairs,0.2,191,25,90,90,3,1434,1434,35,0.024407252440725245,True,0.20397910517362364,0.22684820415604204,-0.0228690989824184,0.0743705611274317,0.06797904960496803,0.13441242998026698
schafer_phyllosphere_2022,taxon_panel,0.2,192,25,47,47,2,1026,1026,25,0.024366471734892786,True,0.2157776658530105,0.2113124954698315,0.004465170383179007,0.10134917442926596,0.08773288953609319,0.10993185641207599
schafer_phyllosphere_2022,distributed_pairs,0.2,192,25,47,47,1,1477,1477,37,0.025050778605280974,True,0.17422280705193977,0.23266584126923742,-0.05844303421729766,0.08014210337744931,0.07760866215051218,0.1242494449818283
schafer_phyllosphere_2022,taxon_panel,0.2,193,25,45,45,0,1038,1038,30,0.028901734104046242,False,0.028901734104046242,0.23587553542799133,-0.2069738013239451,0.0717176591929406,0.12160825410229681,0.14812466200908053
schafer_phyllosphere_2022,distributed_pairs,0.2,193,25,45,45,2,1479,1479,36,0.02434077079107505,True,0.05196744207255442,0.2381221959691494,-0.18615475389659497,0.08124913386248925,0.08612001453665745,0.13067317796602357
schafer_phyllosphere_2022,taxon_panel,0.2,194,25,22,22,0,1128,1128,33,0.02925531914893617,False,0.02925531914893617,0.21094562031144243,-0.18169030116250626,0.07351638494099177,0.08856497884256379,0.13627065070920094
schafer_phyllosphere_2022,distributed_pairs,0.2,194,25,22,22,0,1502,1502,38,0.02529960053262317,False,0.02529960053262317,0.2318378789211275,-0.20653827838850433,0.08113105625853105,0.0819296447080496,0.12752468474946263
schafer_phyllosphere_2022,taxon_panel,0.2,195,25,107,107,1,762,762,19,0.024934383202099737,True,0.13963717519475263,0.1457047471840288,-0.006067571989276155,0.08431686654493264,0.05249657787991812,0.08923523396931783
schafer_phyllosphere_2022,distributed_pairs,0.2,195,25,107,107,1,1417,1417,37,0.02611150317572336,True,0.13260388161901046,0.2262477545200052,-0.09364387290099474,0.07651149962480096,0.08415941125426704,0.12806404010655648
schafer_phyllosphere_2022,taxon_panel,0.2,196,25,47,47,1,1028,1028,27,0.026264591439688716,True,0.09975344909472618,0.19085953770835729,-0.0911060886136311,0.06403695928127687,0.06796349319058126,0.09975344909472618
schafer_phyllosphere_2022,distributed_pairs,0.2,196,25,47,47,0,1477,1477,38,0.025727826675693975,False,0.025727826675693975,0.2309649503282899,-0.20523712365259592,0.07886010893598144,0.08348576605550576,0.1304090365159854
schafer_phyllosphere_2022,taxon_panel,0.2,197,25,66,66,0,950,950,26,0.02736842105263158,False,0.02736842105263158,0.23646774358338368,-0.2090993225307521,0.09082181750138407,0.053658485692037246,0.1280501770441923
schafer_phyllosphere_2022,distributed_pairs,0.2,197,25,66,66,4,1458,1458,34,0.023319615912208505,True,0.159227315274548,0.15919238534080501,3.4929933742988695e-05,0.052243892221258824,0.0594444033878975,0.11480891008689709
schafer_phyllosphere_2022,taxon_panel,0.2,198,25,47,47,2,1030,1030,25,0.024271844660194174,True,0.11124593613693286,0.18340157882898395,-0.07215564269205109,0.04313205741956134,0.07442021989622354,0.15345494580109895
schafer_phyllosphere_2022,distributed_pairs,0.2,198,25,47,47,1,1477,1477,37,0.025050778605280974,True,0.13164291788668142,0.2292648322116157,-0.09762191432493428,0.07944148953028374,0.07908570791313756,0.12843990901609648
schafer_phyllosphere_2022,taxon_panel,0.2,199,25,43,43,1,1042,1042,23,0.022072936660268713,True,0.12435995547121055,0.13779497221242504,-0.013435016741214487,0.049041453128554,0.06684565395526926,0.09469997317778622
schafer_phyllosphere_2022,distributed_pairs,0.2,199,25,43,43,0,1481,1481,38,0.025658338960162053,False,0.025658338960162053,0.2323082114221294,-0.20664987246196734,0.08176834778921366,0.08505566608715871,0.12920678897422375
schafer_phyllosphere_2022,taxon_panel,0.4,0,51,192,192,2,616,616,22,0.03571428571428571,True,0.15997739387269333,0.35418010505939007,-0.19420271118669674,0.21547789442526283,0.07700216450216449,0.16180540206378227
schafer_phyllosphere_2022,distributed_pairs,0.4,0,51,192,192,2,1332,1332,36,0.02702702702702703,True,0.05387273861043325,0.24237888571707458,-0.18850614710664132,0.0861317702951595,0.09061864316137822,0.13273679464524835
schafer_phyllosphere_2022,taxon_panel,0.4,1,51,360,360,13,358,358,4,0.0111731843575419,True,0.2211996336996337,0.2556818181818182,-0.034482184482184486,0.0361576660459342,0.3777932960893855,0.13352130325814537
schafer_phyllosphere_2022,distributed_pairs,0.4,1,51,360,360,9,1164,1164,29,0.02491408934707904,True,0.15629793310921022,0.175238273647792,-0.018940340538581762,0.056294897483130685,0.0812073808413721,0.13648765869455082
schafer_phyllosphere_2022,taxon_panel,0.4,2,51,237,237,4,553,553,15,0.027124773960216998,True,0.15369506071307065,0.16146484461492985,-0.007769783901859201,0.05566807313642756,0.04718439916479933,0.11928154849855899
schafer_phyllosphere_2022,distributed_pairs,0.4,2,51,237,237,7,1287,1287,31,0.024087024087024088,True,0.18883483192330378,0.22002966053381082,-0.03119482861050704,0.07147595883869048,0.09691535902803508,0.12605152097801198
schafer_phyllosphere_2022,taxon_panel,0.4,3,51,272,272,7,502,502,12,0.02390438247011952,True,0.2914712445447464,0.32203132160349135,-0.030560077058744972,0.06286876304306582,0.08486746477153005,0.20930753969558588
schafer_phyllosphere_2022,distributed_pairs,0.4,3,51,272,272,10,1252,1252,28,0.022364217252396165,True,0.2592166055355203,0.2619710724135483,-0.0027544668780279946,0.07880406908611662,0.09598410416584395,0.1380605039886475
schafer_phyllosphere_2022,taxon_panel,0.4,4,51,324,324,6,424,424,15,0.03537735849056604,True,0.26693606162977623,0.35477029506441277,-0.08783423343463653,0.2271038812965327,0.05371738632559943,0.2356147220992419
schafer_phyllosphere_2022,distributed_pairs,0.4,4,51,324,324,10,1200,1200,28,0.023333333333333334,True,0.22200150932196008,0.2346702328795609,-0.01266872355760082,0.0915425168749977,0.058094556503920244,0.12058370663068191
schafer_phyllosphere_2022,taxon_panel,0.4,5,51,272,272,13,502,502,6,0.01195219123505976,True,0.29908386187455954,0.34910394265232975,-0.050020080777770204,0.1246347941567065,0.23453961930057549,0.08814307673003326
schafer_phyllosphere_2022,distributed_pairs,0.4,5,51,272,272,7,1252,1252,31,0.02476038338658147,True,0.22936058594379793,0.2411475003981508,-0.01178691445435287,0.07382300304092229,0.0975334310410575,0.12710705651279905
schafer_phyllosphere_2022,taxon_panel,0.4,6,51,278,278,6,490,490,11,0.022448979591836733,True,0.12633245814023217,0.14882306549061883,-0.02249060735038666,0.06772284671444335,0.038589981447124305,0.1375851060870392
