analysis_set,design,taxon_fraction,repeat,calibration_pairs,test_pairs,test_positives,method,auprc,auroc
schafer_phyllosphere_2022,taxon_panel,0.6,38,287,407,10,PLNNetwork,0.09822744822744822,0.5874055415617129
schafer_phyllosphere_2022,taxon_panel,0.6,38,287,407,10,Poisson GLMNet,0.19101236977397967,0.8523929471032745
schafer_phyllosphere_2022,taxon_panel,0.6,38,287,407,10,SparCC,0.13423465689858452,0.9151133501259446
schafer_phyllosphere_2022,taxon_panel,0.6,38,287,407,10,Mean rank,0.3582492329529726,0.9536523929471032
schafer_phyllosphere_2022,taxon_panel,0.6,38,287,407,10,SPIEC-EASI,0.02457002457002457,0.4987405541561713
schafer_phyllosphere_2022,distributed_pairs,0.6,38,287,1237,28,PLNNetwork,0.060375790878194446,0.6085164835164836
schafer_phyllosphere_2022,distributed_pairs,0.6,38,287,1237,28,Poisson GLMNet,0.08132832956260669,0.6420300129977549
schafer_phyllosphere_2022,distributed_pairs,0.6,38,287,1237,28,SparCC,0.1291044883980206,0.9042892591279689
schafer_phyllosphere_2022,distributed_pairs,0.6,38,287,1237,28,Mean rank,0.20720778611558036,0.9104041120170152
schafer_phyllosphere_2022,distributed_pairs,0.6,38,287,1237,28,SPIEC-EASI,0.02263540824575586,0.49917287014061207
schafer_phyllosphere_2022,taxon_panel,0.6,39,493,272,6,PLNNetwork,0.06629318394024276,0.6416040100250626
schafer_phyllosphere_2022,taxon_panel,0.6,39,493,272,6,Poisson GLMNet,0.5110294117647058,0.7274436090225563
schafer_phyllosphere_2022,taxon_panel,0.6,39,493,272,6,SparCC,0.15222461163472398,0.850250626566416
schafer_phyllosphere_2022,taxon_panel,0.6,39,493,272,6,Mean rank,0.20274983435600497,0.9404761904761905
schafer_phyllosphere_2022,taxon_panel,0.6,39,493,272,6,SPIEC-EASI,0.022058823529411766,0.5
schafer_phyllosphere_2022,distributed_pairs,0.6,39,493,1031,23,PLNNetwork,0.10066360072938743,0.6572636300897171
schafer_phyllosphere_2022,distributed_pairs,0.6,39,493,1031,23,Poisson GLMNet,0.08112962173249283,0.6350931677018633
schafer_phyllosphere_2022,distributed_pairs,0.6,39,493,1031,23,SparCC,0.11912324441719085,0.8983781918564526
schafer_phyllosphere_2022,distributed_pairs,0.6,39,493,1031,23,Mean rank,0.2462727863944295,0.9147256728778468
schafer_phyllosphere_2022,distributed_pairs,0.6,39,493,1031,23,SPIEC-EASI,0.02230843840931135,0.4990079365079365
schafer_phyllosphere_2022,taxon_panel,0.6,40,754,94,1,PLNNetwork,0.010638297872340425,0.4731182795698925
schafer_phyllosphere_2022,taxon_panel,0.6,40,754,94,1,Poisson GLMNet,1.0,1.0
schafer_phyllosphere_2022,taxon_panel,0.6,40,754,94,1,SparCC,1.0,1.0
schafer_phyllosphere_2022,taxon_panel,0.6,40,754,94,1,Mean rank,0.3333333333333333,0.978494623655914
schafer_phyllosphere_2022,taxon_panel,0.6,40,754,94,1,SPIEC-EASI,0.010638297872340425,0.5
schafer_phyllosphere_2022,distributed_pairs,0.6,40,754,770,16,PLNNetwork,0.09702380952380951,0.6412881299734748
schafer_phyllosphere_2022,distributed_pairs,0.6,40,754,770,16,Poisson GLMNet,0.0746482683982684,0.5591429045092838
schafer_phyllosphere_2022,distributed_pairs,0.6,40,754,770,16,SparCC,0.11214801472806368,0.9037632625994695
schafer_phyllosphere_2022,distributed_pairs,0.6,40,754,770,16,Mean rank,0.20682703417500822,0.8942307692307692
schafer_phyllosphere_2022,distributed_pairs,0.6,40,754,770,16,SPIEC-EASI,0.02077922077922078,0.4986737400530504
schafer_phyllosphere_2022,distributed_pairs,0.6,41,552,972,26,PLNNetwork,0.09054800785570016,0.6351845828590015
schafer_phyllosphere_2022,distributed_pairs,0.6,41,552,972,26,Poisson GLMNet,0.0487366736443642,0.574930883070418
schafer_phyllosphere_2022,distributed_pairs,0.6,41,552,972,26,SparCC,0.13615683820365904,0.89087656529517
schafer_phyllosphere_2022,distributed_pairs,0.6,41,552,972,26,Mean rank,0.2264348769469621,0.8843307854935761
schafer_phyllosphere_2022,distributed_pairs,0.6,41,552,972,26,SPIEC-EASI,0.026748971193415638,0.49947145877378435
schafer_phyllosphere_2022,taxon_panel,0.6,42,492,280,1,PLNNetwork,0.0035714285714285713,0.4767025089605735
schafer_phyllosphere_2022,taxon_panel,0.6,42,492,280,1,Poisson GLMNet,0.0035714285714285713,0.471326164874552
schafer_phyllosphere_2022,taxon_panel,0.6,42,492,280,1,SparCC,0.020833333333333332,0.8315412186379928
schafer_phyllosphere_2022,taxon_panel,0.6,42,492,280,1,Mean rank,0.016666666666666666,0.7885304659498208
schafer_phyllosphere_2022,taxon_panel,0.6,42,492,280,1,SPIEC-EASI,0.0035714285714285713,0.4982078853046595
schafer_phyllosphere_2022,distributed_pairs,0.6,42,492,1032,28,PLNNetwork,0.09329319977685076,0.6263873079112122
schafer_phyllosphere_2022,distributed_pairs,0.6,42,492,1032,28,Poisson GLMNet,0.10734487578655419,0.6622438816163916
schafer_phyllosphere_2022,distributed_pairs,0.6,42,492,1032,28,SparCC,0.15058741851209073,0.8933907228229937
schafer_phyllosphere_2022,distributed_pairs,0.6,42,492,1032,28,Mean rank,0.28310638395695514,0.9055563460443938
schafer_phyllosphere_2022,distributed_pairs,0.6,42,492,1032,28,SPIEC-EASI,0.027131782945736434,0.499003984063745
schafer_phyllosphere_2022,taxon_panel,0.6,43,427,322,9,PLNNetwork,0.20145369927978626,0.7603833865814696
schafer_phyllosphere_2022,taxon_panel,0.6,43,427,322,9,Poisson GLMNet,0.053168952978258854,0.6070287539936102
schafer_phyllosphere_2022,taxon_panel,0.6,43,427,322,9,SparCC,0.10771829022233667,0.850550230741924
schafer_phyllosphere_2022,taxon_panel,0.6,43,427,322,9,Mean rank,0.36143384731112926,0.901313454029109
schafer_phyllosphere_2022,taxon_panel,0.6,43,427,322,9,SPIEC-EASI,0.027950310559006212,0.4984025559105431
schafer_phyllosphere_2022,distributed_pairs,0.6,43,427,1097,21,PLNNetwork,0.10236448473849176,0.6739024606124977
schafer_phyllosphere_2022,distributed_pairs,0.6,43,427,1097,21,Poisson GLMNet,0.0659315763221556,0.6298902460612498
schafer_phyllosphere_2022,distributed_pairs,0.6,43,427,1097,21,SparCC,0.10643834445455619,0.8784740662064082
schafer_phyllosphere_2022,distributed_pairs,0.6,43,427,1097,21,Mean rank,0.24686785058427335,0.914586652504868
schafer_phyllosphere_2022,distributed_pairs,0.6,43,427,1097,21,SPIEC-EASI,0.019143117593436645,0.4995353159851301
schafer_phyllosphere_2022,taxon_panel,0.6,44,691,141,3,PLNNetwork,0.2848699763593381,0.8200483091787439
schafer_phyllosphere_2022,taxon_panel,0.6,44,691,141,3,Poisson GLMNet,0.02127659574468085,0.4963768115942029
schafer_phyllosphere_2022,taxon_panel,0.6,44,691,141,3,SparCC,0.8666666666666667,0.995169082125604
schafer_phyllosphere_2022,taxon_panel,0.6,44,691,141,3,Mean rank,0.42499999999999993,0.9782608695652173
schafer_phyllosphere_2022,taxon_panel,0.6,44,691,141,3,SPIEC-EASI,0.02127659574468085,0.5
schafer_phyllosphere_2022,distributed_pairs,0.6,44,691,833,25,PLNNetwork,0.11644022240475138,0.6268316831683168
schafer_phyllosphere_2022,distributed_pairs,0.6,44,691,833,25,Poisson GLMNet,0.11820400112476424,0.6668564356435643
schafer_phyllosphere_2022,distributed_pairs,0.6,44,691,833,25,SparCC,0.14911108241878293,0.8802475247524753
schafer_phyllosphere_2022,distributed_pairs,0.6,44,691,833,25,Mean rank,0.27813379777179886,0.9199999999999999
schafer_phyllosphere_2022,distributed_pairs,0.6,44,691,833,25,SPIEC-EASI,0.030012004801920768,0.4993811881188119
schafer_phyllosphere_2022,taxon_panel,0.6,45,564,232,6,PLNNetwork,0.06321839080459771,0.5663716814159292
schafer_phyllosphere_2022,taxon_panel,0.6,45,564,232,6,Poisson GLMNet,0.4861479516651931,0.8853244837758114
schafer_phyllosphere_2022,taxon_panel,0.6,45,564,232,6,SparCC,0.2200971463266545,0.9262536873156342
schafer_phyllosphere_2022,taxon_panel,0.6,45,564,232,6,Mean rank,0.35918710918710917,0.941740412979351
schafer_phyllosphere_2022,taxon_panel,0.6,45,564,232,6,SPIEC-EASI,0.02586206896551724,0.5
schafer_phyllosphere_2022,distributed_pairs,0.6,45,564,960,23,PLNNetwork,0.13260412091933832,0.6805716672080181
schafer_phyllosphere_2022,distributed_pairs,0.6,45,564,960,23,Poisson GLMNet,0.10648001610765054,0.6841213864785857
schafer_phyllosphere_2022,distributed_pairs,0.6,45,564,960,23,SparCC,0.15040969987106295,0.9097025660062178
schafer_phyllosphere_2022,distributed_pairs,0.6,45,564,960,23,Mean rank,0.33666901241592306,0.9287736067931882
schafer_phyllosphere_2022,distributed_pairs,0.6,45,564,960,23,SPIEC-EASI,0.023958333333333335,0.5
schafer_phyllosphere_2022,taxon_panel,0.6,46,220,437,12,PLNNetwork,0.09228006610729722,0.6761764705882354
schafer_phyllosphere_2022,taxon_panel,0.6,46,220,437,12,Poisson GLMNet,0.05459568717577871,0.558235294117647
schafer_phyllosphere_2022,taxon_panel,0.6,46,220,437,12,SparCC,0.10027468602944273,0.8652941176470588
schafer_phyllosphere_2022,taxon_panel,0.6,46,220,437,12,Mean rank,0.1961519304768992,0.8605882352941177
schafer_phyllosphere_2022,taxon_panel,0.6,46,220,437,12,SPIEC-EASI,0.02745995423340961,0.4988235294117647
schafer_phyllosphere_2022,distributed_pairs,0.6,46,220,1304,34,PLNNetwork,0.08915382561583254,0.6308939323761001
schafer_phyllosphere_2022,distributed_pairs,0.6,46,220,1304,34,Poisson GLMNet,0.09829070160949557,0.6264705882352941
schafer_phyllosphere_2022,distributed_pairs,0.6,46,220,1304,34,SparCC,0.13520110554866324,0.8935155164427976
schafer_phyllosphere_2022,distributed_pairs,0.6,46,220,1304,34,Mean rank,0.2388537306789785,0.908869847151459
schafer_phyllosphere_2022,distributed_pairs,0.6,46,220,1304,34,SPIEC-EASI,0.02607361963190184,0.49921259842519683
schafer_phyllosphere_2022,taxon_panel,0.6,47,691,141,1,PLNNetwork,0.0070921985815602835,0.48928571428571427
schafer_phyllosphere_2022,taxon_panel,0.6,47,691,141,1,Poisson GLMNet,0.5,0.9928571428571429
schafer_phyllosphere_2022,taxon_panel,0.6,47,691,141,1,SparCC,1.0,1.0
schafer_phyllosphere_2022,taxon_panel,0.6,47,691,141,1,Mean rank,0.5,0.9928571428571429
schafer_phyllosphere_2022,taxon_panel,0.6,47,691,141,1,SPIEC-EASI,0.0070921985815602835,0.5
schafer_phyllosphere_2022,distributed_pairs,0.6,47,691,833,29,PLNNetwork,0.09799475093910555,0.6042631669240007
schafer_phyllosphere_2022,distributed_pairs,0.6,47,691,833,29,Poisson GLMNet,0.13483076046905254,0.6540144107050953
schafer_phyllosphere_2022,distributed_pairs,0.6,47,691,833,29,SparCC,0.16884115727634705,0.8914908217533024
schafer_phyllosphere_2022,distributed_pairs,0.6,47,691,833,29,Mean rank,0.28826505960833454,0.8968090581574885
schafer_phyllosphere_2022,distributed_pairs,0.6,47,691,833,29,SPIEC-EASI,0.03481392557022809,0.4993781094527363
schafer_phyllosphere_2022,distributed_pairs,0.6,48,621,903,22,PLNNetwork,0.1106759470221076,0.666804251367248
schafer_phyllosphere_2022,distributed_pairs,0.6,48,621,903,22,Poisson GLMNet,0.07376728143712966,0.619156949747188
schafer_phyllosphere_2022,distributed_pairs,0.6,48,621,903,22,SparCC,0.12419236099495141,0.8798369621298112
schafer_phyllosphere_2022,distributed_pairs,0.6,48,621,903,22,Mean rank,0.2369294259490867,0.8939221958518213
schafer_phyllosphere_2022,distributed_pairs,0.6,48,621,903,22,SPIEC-EASI,0.024363233665559248,0.4988649262202043
schafer_phyllosphere_2022,taxon_panel,0.6,49,557,234,4,PLNNetwork,0.26282051282051283,0.6168478260869565
schafer_phyllosphere_2022,taxon_panel,0.6,49,557,234,4,Poisson GLMNet,0.07532051282051282,0.6021739130434782
schafer_phyllosphere_2022,taxon_panel,0.6,49,557,234,4,SparCC,0.20376984126984127,0.9586956521739131
schafer_phyllosphere_2022,taxon_panel,0.6,49,557,234,4,Mean rank,0.3240909090909091,0.9532608695652174
schafer_phyllosphere_2022,taxon_panel,0.6,49,557,234,4,SPIEC-EASI,0.017094017094017096,0.49782608695652175
schafer_phyllosphere_2022,distributed_pairs,0.6,49,557,967,21,PLNNetwork,0.07318041440511525,0.6247357293868921
schafer_phyllosphere_2022,distributed_pairs,0.6,49,557,967,21,Poisson GLMNet,0.0812519457794366,0.6333434007852612
schafer_phyllosphere_2022,distributed_pairs,0.6,49,557,967,21,SparCC,0.1246278434897524,0.897815362931642
schafer_phyllosphere_2022,distributed_pairs,0.6,49,557,967,21,Mean rank,0.2166866305358872,0.9148293566898218
schafer_phyllosphere_2022,distributed_pairs,0.6,49,557,967,21,SPIEC-EASI,0.02171664943123061,0.5
schafer_phyllosphere_2022,taxon_panel,0.6,50,423,324,10,PLNNetwork,0.06992945326278659,0.5878980891719745
schafer_phyllosphere_2022,taxon_panel,0.6,50,423,324,10,Poisson GLMNet,0.3492877492877493,0.6684713375796179
schafer_phyllosphere_2022,taxon_panel,0.6,50,423,324,10,SparCC,0.10272180952158705,0.8114649681528663
schafer_phyllosphere_2022,taxon_panel,0.6,50,423,324,10,Mean rank,0.19287541196082694,0.9073248407643312
schafer_phyllosphere_2022,taxon_panel,0.6,50,423,324,10,SPIEC-EASI,0.030864197530864196,0.5
schafer_phyllosphere_2022,distributed_pairs,0.6,50,423,1101,30,PLNNetwork,0.1167646808090697,0.6514472455648926
schafer_phyllosphere_2022,distributed_pairs,0.6,50,423,1101,30,Poisson GLMNet,0.07031727206284849,0.6273264861500155
schafer_phyllosphere_2022,distributed_pairs,0.6,50,423,1101,30,SparCC,0.13838192583046194,0.8863678804855275
schafer_phyllosphere_2022,distributed_pairs,0.6,50,423,1101,30,Mean rank,0.24305433217516687,0.9140367258014317
schafer_phyllosphere_2022,distributed_pairs,0.6,50,423,1101,30,SPIEC-EASI,0.027247956403269755,0.49906629318394025
schafer_phyllosphere_2022,taxon_panel,0.6,51,555,233,6,PLNNetwork,0.1560562708631378,0.6607929515418502
schafer_phyllosphere_2022,taxon_panel,0.6,51,555,233,6,Poisson GLMNet,0.02575107296137339,0.4779735682819383
schafer_phyllosphere_2022,taxon_panel,0.6,51,555,233,6,SparCC,0.17682577733287674,0.8972099853157122
schafer_phyllosphere_2022,taxon_panel,0.6,51,555,233,6,Mean rank,0.22299880525686977,0.9441997063142438
schafer_phyllosphere_2022,taxon_panel,0.6,51,555,233,6,SPIEC-EASI,0.02575107296137339,0.5
schafer_phyllosphere_2022,distributed_pairs,0.6,51,555,969,27,PLNNetwork,0.07811055346315063,0.6116615553982858
schafer_phyllosphere_2022,distributed_pairs,0.6,51,555,969,27,Poisson GLMNet,0.0904370590119445,0.6506841236140599
schafer_phyllosphere_2022,distributed_pairs,0.6,51,555,969,27,SparCC,0.14206189859554566,0.8874734607218683
schafer_phyllosphere_2022,distributed_pairs,0.6,51,555,969,27,Mean rank,0.2477913191693227,0.9007627585122278
schafer_phyllosphere_2022,distributed_pairs,0.6,51,555,969,27,SPIEC-EASI,0.02786377708978328,0.4989384288747346
schafer_phyllosphere_2022,taxon_panel,0.6,52,562,231,9,PLNNetwork,0.15993265993265993,0.6048548548548549
schafer_phyllosphere_2022,taxon_panel,0.6,52,562,231,9,Poisson GLMNet,0.14574314574314573,0.5255255255255256
schafer_phyllosphere_2022,taxon_panel,0.6,52,562,231,9,SparCC,0.1798738559660472,0.8823823823823824
schafer_phyllosphere_2022,taxon_panel,0.6,52,562,231,9,Mean rank,0.21649223665507192,0.913913913913914
schafer_phyllosphere_2022,taxon_panel,0.6,52,562,231,9,SPIEC-EASI,0.03896103896103896,0.5
schafer_phyllosphere_2022,distributed_pairs,0.6,52,562,962,30,PLNNetwork,0.0727672025947888,0.6146638054363376
schafer_phyllosphere_2022,distributed_pairs,0.6,52,562,962,30,Poisson GLMNet,0.0764882897137799,0.6072782546494994
schafer_phyllosphere_2022,distributed_pairs,0.6,52,562,962,30,SparCC,0.1460506535131706,0.880615164520744
schafer_phyllosphere_2022,distributed_pairs,0.6,52,562,962,30,Mean rank,0.20228898281017837,0.8926323319027183
schafer_phyllosphere_2022,distributed_pairs,0.6,52,562,962,30,SPIEC-EASI,0.031185031185031187,0.4989270386266094
schafer_phyllosphere_2022,taxon_panel,0.6,53,561,234,1,PLNNetwork,0.004273504273504274,0.49141630901287553
schafer_phyllosphere_2022,taxon_panel,0.6,53,561,234,1,Poisson GLMNet,0.004273504273504274,0.4699570815450644
schafer_phyllosphere_2022,taxon_panel,0.6,53,561,234,1,SparCC,0.058823529411764705,0.9313304721030042
schafer_phyllosphere_2022,taxon_panel,0.6,53,561,234,1,Mean rank,0.04,0.8969957081545065
schafer_phyllosphere_2022,taxon_panel,0.6,53,561,234,1,SPIEC-EASI,0.004273504273504274,0.5
schafer_phyllosphere_2022,distributed_pairs,0.6,53,561,963,24,PLNNetwork,0.08069453516676159,0.6267083777067803
schafer_phyllosphere_2022,distributed_pairs,0.6,53,561,963,24,Poisson GLMNet,0.0852362860832487,0.6325434859779908
schafer_phyllosphere_2022,distributed_pairs,0.6,53,561,963,24,SparCC,0.1307065200704899,0.8839190628328009
schafer_phyllosphere_2022,distributed_pairs,0.6,53,561,963,24,Mean rank,0.2572918541561317,0.9072594959176429
schafer_phyllosphere_2022,distributed_pairs,0.6,53,561,963,24,SPIEC-EASI,0.024922118380062305,0.5
schafer_phyllosphere_2022,taxon_panel,0.6,54,487,282,6,PLNNetwork,0.3475177304964539,0.6606280193236715
schafer_phyllosphere_2022,taxon_panel,0.6,54,487,282,6,Poisson GLMNet,0.23337424986361155,0.804951690821256
schafer_phyllosphere_2022,taxon_panel,0.6,54,487,282,6,SparCC,0.17477834977834977,0.9420289855072463
schafer_phyllosphere_2022,taxon_panel,0.6,54,487,282,6,Mean rank,0.5245086923658352,0.9480676328502415
schafer_phyllosphere_2022,taxon_panel,0.6,54,487,282,6,SPIEC-EASI,0.02127659574468085,0.49818840579710144
schafer_phyllosphere_2022,distributed_pairs,0.6,54,487,1037,25,PLNNetwork,0.06533314475262403,0.6217786561264822
schafer_phyllosphere_2022,distributed_pairs,0.6,54,487,1037,25,Poisson GLMNet,0.0798159546037539,0.6407905138339921
schafer_phyllosphere_2022,distributed_pairs,0.6,54,487,1037,25,SparCC,0.11703679923078708,0.8800395256916996
schafer_phyllosphere_2022,distributed_pairs,0.6,54,487,1037,25,Mean rank,0.19394922467138995,0.901501976284585
schafer_phyllosphere_2022,distributed_pairs,0.6,54,487,1037,25,SPIEC-EASI,0.024108003857280617,0.4990118577075099
schafer_phyllosphere_2022,taxon_panel,0.6,55,427,319,13,PLNNetwork,0.25799449116269213,0.7516339869281045
schafer_phyllosphere_2022,taxon_panel,0.6,55,427,319,13,Poisson GLMNet,0.15300877283635905,0.6538461538461539
schafer_phyllosphere_2022,taxon_panel,0.6,55,427,319,13,SparCC,0.3444240024735381,0.9439416792357969
schafer_phyllosphere_2022,taxon_panel,0.6,55,427,319,13,Mean rank,0.4506245498687359,0.9512317747611866
schafer_phyllosphere_2022,taxon_panel,0.6,55,427,319,13,SPIEC-EASI,0.04075235109717868,0.49836601307189543
schafer_phyllosphere_2022,distributed_pairs,0.6,55,427,1097,27,PLNNetwork,0.050359392474428874,0.592748355832468
schafer_phyllosphere_2022,distributed_pairs,0.6,55,427,1097,27,Poisson GLMNet,0.06937506526937491,0.608601592246452
schafer_phyllosphere_2022,distributed_pairs,0.6,55,427,1097,27,SparCC,0.11995680424797904,0.8895119418483904
schafer_phyllosphere_2022,distributed_pairs,0.6,55,427,1097,27,Mean rank,0.14019139215684778,0.9025268258913118
schafer_phyllosphere_2022,distributed_pairs,0.6,55,427,1097,27,SPIEC-EASI,0.024612579762989972,0.4995327102803738
schafer_phyllosphere_2022,taxon_panel,0.6,56,492,275,13,PLNNetwork,0.21020979020979022,0.6790957134468584
schafer_phyllosphere_2022,taxon_panel,0.6,56,492,275,13,Poisson GLMNet,0.13889483065953656,0.6435701702877276
schafer_phyllosphere_2022,taxon_panel,0.6,56,492,275,13,SparCC,0.26867810511903056,0.9001761597181445
schafer_phyllosphere_2022,taxon_panel,0.6,56,492,275,13,Mean rank,0.4177662501942463,0.8990017615971815
schafer_phyllosphere_2022,taxon_panel,0.6,56,492,275,13,SPIEC-EASI,0.04727272727272727,0.49809160305343514
schafer_phyllosphere_2022,distributed_pairs,0.6,56,492,1032,28,PLNNetwork,0.07435931086263312,0.609437250996016
schafer_phyllosphere_2022,distributed_pairs,0.6,56,492,1032,28,Poisson GLMNet,0.08171354300922407,0.6044749573136027
schafer_phyllosphere_2022,distributed_pairs,0.6,56,492,1032,28,SparCC,0.13418061590403443,0.8878770631758679
schafer_phyllosphere_2022,distributed_pairs,0.6,56,492,1032,28,Mean rank,0.19405306288667792,0.8930705748434832
schafer_phyllosphere_2022,distributed_pairs,0.6,56,492,1032,28,SPIEC-EASI,0.027131782945736434,0.4995019920318725
schafer_phyllosphere_2022,taxon_panel,0.6,57,685,144,2,PLNNetwork,0.013888888888888888,0.4612676056338028
schafer_phyllosphere_2022,taxon_panel,0.6,57,685,144,2,Poisson GLMNet,0.09027777777777778,0.693661971830986
schafer_phyllosphere_2022,taxon_panel,0.6,57,685,144,2,SparCC,0.225,0.9647887323943662
schafer_phyllosphere_2022,taxon_panel,0.6,57,685,144,2,Mean rank,0.125,0.9049295774647887
schafer_phyllosphere_2022,taxon_panel,0.6,57,685,144,2,SPIEC-EASI,0.013888888888888888,0.5
